epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
34,30.0113,1.07677,4.85196,0.00852,0.72566,0.38063,0.43747,0.31698,1.12846,3.98179,0.00992,0.0003959,0.0003959,0.0003959
35,30.8773,1.05179,6.0316,0.00913,0.62166,0.44444,0.39604,0.3253,1.18124,3.74912,0.01032,0.000390079,0.000390079,0.000390079
36,31.6265,1.1412,4.86492,0.0092,0.67225,0.5,0.44449,0.33266,1.09478,3.59644,0.0094,0.000384258,0.000384258,0.000384258
37,32.2729,1.005,5.44394,0.0085,0.67225,0.5,0.44449,0.33266,1.09478,3.59644,0.0094,0.000378437,0.000378437,0.000378437
38,32.9813,1.18036,5.70865,0.01022,0.74203,0.38285,0.44936,0.33806,1.08859,3.22083,0.00921,0.000372616,0.000372616,0.000372616
39,33.614,1.13525,5.51276,0.00959,0.73486,0.38534,0.46338,0.34053,1.09766,2.9986,0.00949,0.000366794,0.000366794,0.000366794
40,34.2739,1.11062,4.74658,0.00909,0.73486,0.38534,0.46338,0.34053,1.09766,2.9986,0.00949,0.000360973,0.000360973,0.000360973
41,34.9318,1.03739,4.99866,0.00874,0.75031,0.36496,0.49295,0.35599,1.1101,2.74871,0.00965,0.000355152,0.000355152,0.000355152
42,35.6739,1.09003,5.66304,0.01101,0.75031,0.36496,0.49295,0.35599,1.1101,2.74871,0.00965,0.000349331,0.000349331,0.000349331
43,36.3899,1.12117,4.85643,0.00964,0.80456,0.3203,0.51049,0.36774,1.0788,2.43978,0.00898,0.00034351,0.00034351,0.00034351
44,37.0247,1.00826,4.59356,0.00799,0.82329,0.30114,0.51775,0.37576,1.05149,2.33375,0.00881,0.000337688,0.000337688,0.000337688
45,37.7016,1.02847,4.59841,0.00847,0.82329,0.30114,0.51775,0.37576,1.05149,2.33375,0.00881,0.000331867,0.000331867,0.000331867
46,38.3504,0.9651,5.64672,0.00886,0.82817,0.29639,0.52464,0.38199,1.04141,2.2572,0.00894,0.000326046,0.000326046,0.000326046
47,39.1055,1.09036,5.4417,0.00922,0.85558,0.28626,0.51344,0.37845,1.05924,2.1922,0.00884,0.000320225,0.000320225,0.000320225
48,39.9039,1.15648,4.78328,0.00946,0.85558,0.28626,0.51344,0.37845,1.05924,2.1922,0.00884,0.000314404,0.000314404,0.000314404
49,40.6027,1.14357,5.32156,0.00933,0.8569,0.29395,0.50629,0.37668,1.01621,2.1988,0.00841,0.000308582,0.000308582,0.000308582
50,41.3319,1.01633,4.48647,0.00838,0.8569,0.29395,0.50629,0.37668,1.01621,2.1988,0.00841,0.000302761,0.000302761,0.000302761
51,41.9713,1.10066,4.4191,0.00918,0.85078,0.31096,0.50563,0.38047,1.00971,2.19596,0.0084,0.00029694,0.00029694,0.00029694
52,42.6276,1.11944,4.7833,0.00805,0.61371,0.44444,0.51638,0.40243,0.95084,2.21045,0.00783,0.000291119,0.000291119,0.000291119
53,43.2586,1.02254,4.10239,0.0075,0.61371,0.44444,0.51638,0.40243,0.95084,2.21045,0.00783,0.000285298,0.000285298,0.000285298
54,44.1215,1.00041,4.50246,0.0083,0.61726,0.44444,0.51854,0.40237,0.93385,2.19543,0.00784,0.000279476,0.000279476,0.000279476
55,44.8956,1.07236,4.88111,0.01033,0.63849,0.44444,0.50756,0.39283,0.95666,2.19469,0.00827,0.000273655,0.000273655,0.000273655
56,45.5577,1.06859,4.41817,0.00975,0.63849,0.44444,0.50756,0.39283,0.95666,2.19469,0.00827,0.000267834,0.000267834,0.000267834
57,46.3549,1.07575,4.84776,0.00943,0.64839,0.53879,0.52027,0.39706,0.96287,2.23597,0.00833,0.000262013,0.000262013,0.000262013
58,47.0257,1.08634,5.30038,0.01103,0.64839,0.53879,0.52027,0.39706,0.96287,2.23597,0.00833,0.000256192,0.000256192,0.000256192
59,47.927,1.08024,5.40271,0.0097,0.64175,0.53865,0.51334,0.39503,0.98493,2.26495,0.00851,0.00025037,0.00025037,0.00025037
60,48.8279,1.08808,4.58209,0.00875,0.64662,0.52628,0.51913,0.40106,1.02747,2.33339,0.00897,0.000244549,0.000244549,0.000244549
61,49.4754,0.96585,5.04926,0.00869,0.64662,0.52628,0.51913,0.40106,1.02747,2.33339,0.00897,0.000238728,0.000238728,0.000238728
62,50.2762,1.05756,4.71362,0.00861,0.70363,0.42593,0.51882,0.39377,1.04391,2.46328,0.00933,0.000232907,0.000232907,0.000232907
63,51.0643,1.14676,4.81606,0.00991,0.71304,0.46296,0.52412,0.38864,1.08291,2.51618,0.00983,0.000227086,0.000227086,0.000227086
64,51.7862,0.9686,4.45242,0.00817,0.71304,0.46296,0.52412,0.38864,1.08291,2.51618,0.00983,0.000221264,0.000221264,0.000221264
65,52.7556,0.95854,4.5152,0.00724,0.71726,0.46296,0.51782,0.3911,1.12563,2.45346,0.01001,0.000215443,0.000215443,0.000215443
66,53.4846,1.04493,4.67195,0.00863,0.71726,0.46296,0.51782,0.3911,1.12563,2.45346,0.01001,0.000209622,0.000209622,0.000209622
67,54.1657,1.04941,5.15231,0.00779,0.72302,0.46089,0.54461,0.39705,1.12442,2.51513,0.00984,0.000203801,0.000203801,0.000203801
68,54.8865,0.96839,4.34084,0.00847,0.71286,0.46296,0.54198,0.40157,1.08353,2.6602,0.0094,0.00019798,0.00019798,0.00019798
69,55.704,1.02494,4.07161,0.00807,0.71286,0.46296,0.54198,0.40157,1.08353,2.6602,0.0094,0.000192158,0.000192158,0.000192158
70,56.439,1.07704,4.29525,0.00804,0.70651,0.43359,0.62188,0.43838,1.10257,2.58706,0.00957,0.000186337,0.000186337,0.000186337
71,57.1811,1.04651,4.63112,0.0081,0.70506,0.42593,0.61517,0.43806,1.08466,2.58327,0.00918,0.000180516,0.000180516,0.000180516
72,58.0355,0.90655,4.42867,0.00795,0.70506,0.42593,0.61517,0.43806,1.08466,2.58327,0.00918,0.000174695,0.000174695,0.000174695
73,58.9201,0.90708,4.1623,0.00765,0.71014,0.4525,0.66749,0.45608,1.07297,2.48965,0.00905,0.000168874,0.000168874,0.000168874
74,59.5847,1.07348,4.76577,0.00884,0.71014,0.4525,0.66749,0.45608,1.07297,2.48965,0.00905,0.000163052,0.000163052,0.000163052
75,60.4213,0.94323,3.59655,0.00767,0.71766,0.45965,0.66347,0.45464,1.03226,2.54393,0.00862,0.000157231,0.000157231,0.000157231
76,61.0809,0.94061,4.55059,0.00877,0.68088,0.46296,0.6591,0.45114,1.01257,2.4704,0.00835,0.00015141,0.00015141,0.00015141
77,61.9606,0.89777,4.23646,0.00746,0.68088,0.46296,0.6591,0.45114,1.01257,2.4704,0.00835,0.000145589,0.000145589,0.000145589
78,62.8153,0.92765,4.07838,0.00688,0.67922,0.51852,0.6591,0.44967,1.04306,2.50676,0.00851,0.000139768,0.000139768,0.000139768
79,63.4736,0.94818,4.07842,0.00743,0.68309,0.51852,0.65447,0.44735,1.07862,2.37966,0.00879,0.000133946,0.000133946,0.000133946
80,64.299,1.06292,5.03069,0.01029,0.68309,0.51852,0.65447,0.44735,1.07862,2.37966,0.00879,0.000128125,0.000128125,0.000128125
81,65.0464,1.07601,4.71272,0.0079,0.69914,0.51852,0.65135,0.44432,1.08684,2.41583,0.00901,0.000122304,0.000122304,0.000122304
82,65.8958,0.99692,5.0649,0.00943,0.69914,0.51852,0.65135,0.44432,1.08684,2.41583,0.00901,0.000116483,0.000116483,0.000116483
83,66.6922,0.97356,4.1033,0.00852,0.71218,0.55989,0.66191,0.43366,1.07859,2.39572,0.00903,0.000110662,0.000110662,0.000110662
84,67.4029,1.0409,4.72531,0.00897,0.71702,0.55886,0.65689,0.4306,1.02924,2.49487,0.00876,0.00010484,0.00010484,0.00010484
85,68.095,0.91966,4.02431,0.00679,0.71702,0.55886,0.65689,0.4306,1.02924,2.49487,0.00876,9.90192e-05,9.90192e-05,9.90192e-05
86,68.7832,0.92731,4.41672,0.00706,0.72192,0.55845,0.65706,0.42447,1.04275,2.42531,0.00885,9.3198e-05,9.3198e-05,9.3198e-05
87,69.6426,1.06868,4.47261,0.00828,0.73033,0.55318,0.65461,0.42675,1.04565,2.37956,0.009,8.73768e-05,8.73768e-05,8.73768e-05
88,70.3754,0.96395,4.52105,0.00827,0.73033,0.55318,0.65461,0.42675,1.04565,2.37956,0.009,8.15556e-05,8.15556e-05,8.15556e-05
89,71.1576,0.88791,3.96668,0.00688,0.73372,0.54746,0.65624,0.4312,1.02498,2.45907,0.00873,7.57344e-05,7.57344e-05,7.57344e-05
90,71.9025,0.93354,4.78583,0.00784,0.73372,0.54746,0.65624,0.4312,1.02498,2.45907,0.00873,6.99132e-05,6.99132e-05,6.99132e-05
91,73.4899,0.84197,5.68588,0.00719,0.73707,0.5448,0.65602,0.43126,1.05731,2.38772,0.00894,6.4092e-05,6.4092e-05,6.4092e-05
92,74.4571,0.88678,6.13073,0.00947,0.69453,0.49365,0.5851,0.40835,1.08095,2.32033,0.00917,5.82708e-05,5.82708e-05,5.82708e-05
93,75.2759,0.92506,5.6906,0.00793,0.69453,0.49365,0.5851,0.40835,1.08095,2.32033,0.00917,5.24496e-05,5.24496e-05,5.24496e-05
94,75.9632,0.90654,5.73154,0.00828,0.69718,0.49902,0.58782,0.40413,1.08749,2.33673,0.00917,4.66284e-05,4.66284e-05,4.66284e-05
95,76.6111,1.03661,5.89264,0.00951,0.69052,0.49901,0.58665,0.40275,1.0841,2.34336,0.00921,4.08072e-05,4.08072e-05,4.08072e-05
96,77.2574,0.88037,5.66745,0.0081,0.69052,0.49901,0.58665,0.40275,1.0841,2.34336,0.00921,3.4986e-05,3.4986e-05,3.4986e-05
97,77.8768,0.89362,5.8075,0.00813,0.68985,0.51422,0.5867,0.40434,1.09716,2.29949,0.0093,2.91648e-05,2.91648e-05,2.91648e-05
98,78.608,0.87604,6.03892,0.00789,0.68985,0.51422,0.5867,0.40434,1.09716,2.29949,0.0093,2.33436e-05,2.33436e-05,2.33436e-05
99,79.3825,0.97928,5.73253,0.00917,0.68446,0.51852,0.58613,0.40097,1.09448,2.36553,0.00935,1.75224e-05,1.75224e-05,1.75224e-05
100,80.2129,0.91175,5.67101,0.00782,0.72034,0.51831,0.62114,0.42678,1.10015,2.37832,0.00941,1.17012e-05,1.17012e-05,1.17012e-05
