epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
21,41.1834,1.25115,4.40107,0.00837,0.88921,0.35614,0.60994,0.44249,1.05761,2.2489,0.00963,0.000471576,0.000471576,0.000471576
22,43.1053,1.11517,4.27629,0.00899,0.88921,0.35614,0.60994,0.44249,1.05761,2.2489,0.00963,0.000465755,0.000465755,0.000465755
23,44.7881,1.16235,4.3571,0.00845,0.88921,0.35614,0.60994,0.44249,1.05761,2.2489,0.00963,0.000459934,0.000459934,0.000459934
24,46.5216,1.09947,5.45662,0.00893,0.85338,0.38785,0.6093,0.41833,1.14964,2.11105,0.01099,0.000454112,0.000454112,0.000454112
25,48.2911,1.12139,3.41033,0.0084,0.85338,0.38785,0.6093,0.41833,1.14964,2.11105,0.01099,0.000448291,0.000448291,0.000448291
26,49.929,1.11029,3.79054,0.00888,0.85338,0.38785,0.6093,0.41833,1.14964,2.11105,0.01099,0.00044247,0.00044247,0.00044247
27,51.6485,1.18418,4.21185,0.00993,0.85338,0.38785,0.6093,0.41833,1.14964,2.11105,0.01099,0.000436649,0.000436649,0.000436649
28,53.417,1.14582,3.62455,0.00826,0.81062,0.30245,0.59881,0.43951,1.21353,1.77294,0.01102,0.000430828,0.000430828,0.000430828
29,55.1732,1.30104,4.61871,0.00773,0.81062,0.30245,0.59881,0.43951,1.21353,1.77294,0.01102,0.000425006,0.000425006,0.000425006
30,56.8058,1.16064,4.19877,0.00883,0.81062,0.30245,0.59881,0.43951,1.21353,1.77294,0.01102,0.000419185,0.000419185,0.000419185
31,58.6922,0.89222,3.56879,0.00631,0.7752,0.42844,0.74381,0.53537,1.22012,1.52431,0.01154,0.000413364,0.000413364,0.000413364
32,60.4773,1.15176,4.12127,0.00964,0.7752,0.42844,0.74381,0.53537,1.22012,1.52431,0.01154,0.000407543,0.000407543,0.000407543
33,62.3522,1.05836,3.67616,0.00885,0.7752,0.42844,0.74381,0.53537,1.22012,1.52431,0.01154,0.000401722,0.000401722,0.000401722
34,64.318,1.18268,3.29791,0.00942,0.72045,0.56054,0.8371,0.56296,1.15201,1.33201,0.01104,0.0003959,0.0003959,0.0003959
35,66.0466,1.02763,3.21348,0.00798,0.72045,0.56054,0.8371,0.56296,1.15201,1.33201,0.01104,0.000390079,0.000390079,0.000390079
36,67.946,1.05168,2.85153,0.00728,0.72045,0.56054,0.8371,0.56296,1.15201,1.33201,0.01104,0.000384258,0.000384258,0.000384258
37,70.0844,1.13714,4.06991,0.00943,0.82564,0.6107,0.86944,0.60769,1.08137,1.16945,0.00996,0.000378437,0.000378437,0.000378437
38,72.1937,1.027,2.54618,0.00641,0.82564,0.6107,0.86944,0.60769,1.08137,1.16945,0.00996,0.000372616,0.000372616,0.000372616
39,73.9877,0.99532,3.04352,0.00848,0.82564,0.6107,0.86944,0.60769,1.08137,1.16945,0.00996,0.000366794,0.000366794,0.000366794
40,75.7132,0.98235,3.62257,0.00709,0.77511,0.72222,0.91194,0.64084,1.08275,1.19292,0.01001,0.000360973,0.000360973,0.000360973
41,77.641,0.94609,2.80339,0.00747,0.77511,0.72222,0.91194,0.64084,1.08275,1.19292,0.01001,0.000355152,0.000355152,0.000355152
42,79.512,1.07165,2.80602,0.00754,0.77511,0.72222,0.91194,0.64084,1.08275,1.19292,0.01001,0.000349331,0.000349331,0.000349331
43,81.4136,1.00446,2.77707,0.00732,0.77511,0.72222,0.91194,0.64084,1.08275,1.19292,0.01001,0.00034351,0.00034351,0.00034351
44,83.3475,0.99686,2.61985,0.00764,0.86629,0.74337,0.87519,0.62179,1.07624,0.87261,0.00989,0.000337688,0.000337688,0.000337688
45,85.0735,1.04938,2.53631,0.00865,0.86629,0.74337,0.87519,0.62179,1.07624,0.87261,0.00989,0.000331867,0.000331867,0.000331867
46,86.8411,0.98573,3.06102,0.00875,0.86629,0.74337,0.87519,0.62179,1.07624,0.87261,0.00989,0.000326046,0.000326046,0.000326046
47,88.5472,1.02419,3.1764,0.00681,0.85751,0.76108,0.98574,0.68797,0.98523,0.81789,0.00883,0.000320225,0.000320225,0.000320225
48,90.3747,1.08038,2.53222,0.00696,0.85751,0.76108,0.98574,0.68797,0.98523,0.81789,0.00883,0.000314404,0.000314404,0.000314404
49,92.0873,0.91867,2.39526,0.00748,0.85751,0.76108,0.98574,0.68797,0.98523,0.81789,0.00883,0.000308582,0.000308582,0.000308582
50,93.8706,0.98408,2.66586,0.00681,0.84579,0.75772,0.92861,0.69226,0.97422,0.78575,0.00888,0.000302761,0.000302761,0.000302761
51,95.6869,1.09863,2.98555,0.00982,0.84579,0.75772,0.92861,0.69226,0.97422,0.78575,0.00888,0.00029694,0.00029694,0.00029694
52,97.8307,1.01578,2.60582,0.00728,0.84579,0.75772,0.92861,0.69226,0.97422,0.78575,0.00888,0.000291119,0.000291119,0.000291119
53,99.9657,0.93557,3.01389,0.00826,0.67588,0.86862,0.97833,0.72112,1.04669,0.85313,0.0096,0.000285298,0.000285298,0.000285298
54,101.931,0.94065,2.54815,0.00932,0.67588,0.86862,0.97833,0.72112,1.04669,0.85313,0.0096,0.000279476,0.000279476,0.000279476
55,103.888,0.87852,2.76235,0.00751,0.67588,0.86862,0.97833,0.72112,1.04669,0.85313,0.0096,0.000273655,0.000273655,0.000273655
56,105.857,0.90531,2.38468,0.00793,0.63994,0.80795,0.91389,0.64637,1.16643,0.83095,0.01037,0.000267834,0.000267834,0.000267834
57,107.7,0.87859,2.06484,0.00669,0.63994,0.80795,0.91389,0.64637,1.16643,0.83095,0.01037,0.000262013,0.000262013,0.000262013
58,109.864,0.84566,1.81243,0.00616,0.63994,0.80795,0.91389,0.64637,1.16643,0.83095,0.01037,0.000256192,0.000256192,0.000256192
59,111.752,0.8941,2.11287,0.00733,0.63994,0.80795,0.91389,0.64637,1.16643,0.83095,0.01037,0.00025037,0.00025037,0.00025037
60,113.635,0.84628,1.90631,0.00704,0.616,0.66381,0.90839,0.61331,1.24111,0.78352,0.01127,0.000244549,0.000244549,0.000244549
61,115.524,0.94271,2.05977,0.00682,0.616,0.66381,0.90839,0.61331,1.24111,0.78352,0.01127,0.000238728,0.000238728,0.000238728
62,117.487,0.9889,2.39819,0.00718,0.616,0.66381,0.90839,0.61331,1.24111,0.78352,0.01127,0.000232907,0.000232907,0.000232907
63,119.4,1.00749,2.09164,0.00714,0.6236,0.78319,0.91389,0.632,1.23953,0.72943,0.0114,0.000227086,0.000227086,0.000227086
64,121.461,0.91674,1.88666,0.00686,0.6236,0.78319,0.91389,0.632,1.23953,0.72943,0.0114,0.000221264,0.000221264,0.000221264
65,123.377,0.8942,1.77901,0.00621,0.6236,0.78319,0.91389,0.632,1.23953,0.72943,0.0114,0.000215443,0.000215443,0.000215443
66,125.441,0.8788,2.03351,0.00689,0.62397,0.81789,0.90839,0.66073,1.14128,0.68231,0.01012,0.000209622,0.000209622,0.000209622
67,127.438,0.86559,1.76868,0.00633,0.62397,0.81789,0.90839,0.66073,1.14128,0.68231,0.01012,0.000203801,0.000203801,0.000203801
68,129.454,0.89736,2.21731,0.00714,0.62397,0.81789,0.90839,0.66073,1.14128,0.68231,0.01012,0.00019798,0.00019798,0.00019798
69,131.319,0.86811,2.17114,0.00627,0.7713,0.7476,0.91944,0.69401,1.08821,0.64772,0.00963,0.000192158,0.000192158,0.000192158
70,133.243,0.88154,2.22996,0.00598,0.7713,0.7476,0.91944,0.69401,1.08821,0.64772,0.00963,0.000186337,0.000186337,0.000186337
71,135.157,0.86692,1.98719,0.00632,0.7713,0.7476,0.91944,0.69401,1.08821,0.64772,0.00963,0.000180516,0.000180516,0.000180516
72,137.262,0.97981,1.95002,0.00702,0.85741,0.73633,0.92861,0.69139,1.06002,0.66075,0.00977,0.000174695,0.000174695,0.000174695
73,139.257,0.98557,2.1415,0.00719,0.85741,0.73633,0.92861,0.69139,1.06002,0.66075,0.00977,0.000168874,0.000168874,0.000168874
74,141.203,0.87819,1.91213,0.00656,0.85741,0.73633,0.92861,0.69139,1.06002,0.66075,0.00977,0.000163052,0.000163052,0.000163052
75,143.191,0.88623,1.59486,0.00537,0.85741,0.73633,0.92861,0.69139,1.06002,0.66075,0.00977,0.000157231,0.000157231,0.000157231
76,145.233,0.86535,1.81218,0.00728,0.87301,0.74302,0.85491,0.63289,1.05999,0.68727,0.01021,0.00015141,0.00015141,0.00015141
77,147.287,0.92495,1.77784,0.00673,0.87301,0.74302,0.85491,0.63289,1.05999,0.68727,0.01021,0.000145589,0.000145589,0.000145589
78,149.35,0.85153,1.72105,0.00663,0.87301,0.74302,0.85491,0.63289,1.05999,0.68727,0.01021,0.000139768,0.000139768,0.000139768
79,151.248,0.86657,2.02823,0.00681,0.88682,0.75481,0.85491,0.63471,1.03731,0.68142,0.01007,0.000133946,0.000133946,0.000133946
80,152.958,0.98147,1.78451,0.00728,0.88682,0.75481,0.85491,0.63471,1.03731,0.68142,0.01007,0.000128125,0.000128125,0.000128125
81,154.775,0.78015,1.97762,0.00546,0.88682,0.75481,0.85491,0.63471,1.03731,0.68142,0.01007,0.000122304,0.000122304,0.000122304
82,156.493,0.86049,1.63434,0.00592,0.90128,0.75848,0.85491,0.63618,1.03087,0.70172,0.01012,0.000116483,0.000116483,0.000116483
83,158.291,0.82165,1.56161,0.00575,0.90128,0.75848,0.85491,0.63618,1.03087,0.70172,0.01012,0.000110662,0.000110662,0.000110662
84,160.208,0.70813,1.60512,0.00483,0.90128,0.75848,0.85491,0.63618,1.03087,0.70172,0.01012,0.00010484,0.00010484,0.00010484
85,162.294,0.76896,1.52662,0.00559,0.91197,0.77087,0.85491,0.65245,0.99552,0.70561,0.00967,9.90192e-05,9.90192e-05,9.90192e-05
86,164.351,0.85562,1.85581,0.00618,0.91197,0.77087,0.85491,0.65245,0.99552,0.70561,0.00967,9.3198e-05,9.3198e-05,9.3198e-05
87,166.194,0.75198,1.74261,0.00567,0.91197,0.77087,0.85491,0.65245,0.99552,0.70561,0.00967,8.73768e-05,8.73768e-05,8.73768e-05
88,168.313,0.84275,1.91323,0.00587,0.90589,0.76543,0.98944,0.76196,0.97621,0.70935,0.00927,8.15556e-05,8.15556e-05,8.15556e-05
89,170.422,0.94235,1.59927,0.00682,0.90589,0.76543,0.98944,0.76196,0.97621,0.70935,0.00927,7.57344e-05,7.57344e-05,7.57344e-05
90,172.354,0.9792,1.91545,0.00772,0.90589,0.76543,0.98944,0.76196,0.97621,0.70935,0.00927,6.99132e-05,6.99132e-05,6.99132e-05
91,175.068,0.80257,1.81606,0.00568,0.90589,0.76543,0.98944,0.76196,0.97621,0.70935,0.00927,6.4092e-05,6.4092e-05,6.4092e-05
92,177.552,0.77344,1.83834,0.00559,0.91978,0.75847,0.98944,0.75333,0.93944,0.69019,0.00847,5.82708e-05,5.82708e-05,5.82708e-05
93,179.561,0.71335,1.83584,0.006,0.91978,0.75847,0.98944,0.75333,0.93944,0.69019,0.00847,5.24496e-05,5.24496e-05,5.24496e-05
94,181.375,0.76635,1.83294,0.00586,0.91978,0.75847,0.98944,0.75333,0.93944,0.69019,0.00847,4.66284e-05,4.66284e-05,4.66284e-05
95,183.521,0.76322,1.73381,0.00693,0.92332,0.76098,0.995,0.75272,0.91935,0.64889,0.00802,4.08072e-05,4.08072e-05,4.08072e-05
96,185.534,0.75152,1.83345,0.00647,0.92332,0.76098,0.995,0.75272,0.91935,0.64889,0.00802,3.4986e-05,3.4986e-05,3.4986e-05
97,187.609,0.76673,1.73638,0.00589,0.92332,0.76098,0.995,0.75272,0.91935,0.64889,0.00802,2.91648e-05,2.91648e-05,2.91648e-05
98,189.717,0.75366,1.79022,0.00662,0.92544,0.7523,0.995,0.76442,0.91569,0.64228,0.00789,2.33436e-05,2.33436e-05,2.33436e-05
99,191.673,0.84701,1.76849,0.0071,0.92544,0.7523,0.995,0.76442,0.91569,0.64228,0.00789,1.75224e-05,1.75224e-05,1.75224e-05
100,193.878,0.76605,1.69425,0.00623,0.92544,0.7523,0.995,0.76442,0.91569,0.64228,0.00789,1.17012e-05,1.17012e-05,1.17012e-05
