epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,4.70905,1.86638,7.15342,0.01662,0.00387,0.31746,0.02676,0.01556,1.66153,5.5142,0.0172,1.176e-05,1.176e-05,1.176e-05
2,5.81544,2.14304,8.49508,0.01698,0.00352,0.31746,0.02464,0.0148,1.74083,5.30776,0.0181,2.93418e-05,2.93418e-05,2.93418e-05
3,6.82051,1.86642,8.98345,0.016,0.00319,0.33333,0.03082,0.01667,1.76414,4.80391,0.01816,4.68537e-05,4.68537e-05,4.68537e-05
4,8.44818,1.74711,7.22575,0.01412,0.0143,0.31746,0.04519,0.02551,1.65129,4.43665,0.01647,6.42958e-05,6.42958e-05,6.42958e-05
5,10.0785,1.63823,7.80722,0.01289,0.61059,0.12698,0.0732,0.04586,1.57035,4.30195,0.0156,8.1668e-05,8.1668e-05,8.1668e-05
6,11.4993,1.54163,7.49733,0.0127,0.99849,0.11111,0.24588,0.20935,1.2598,4.12615,0.0119,9.89704e-05,9.89704e-05,9.89704e-05
7,13.0261,1.43856,5.66919,0.00914,0.9952,0.11111,0.18174,0.14263,1.27495,4.07357,0.0118,0.000116203,0.000116203,0.000116203
8,14.5649,1.39832,6.2102,0.01018,1,0.10852,0.21331,0.1602,1.22142,4.07505,0.01105,0.000133366,0.000133366,0.000133366
9,15.9379,1.35738,5.4515,0.0093,1,0.10556,0.30297,0.24606,1.16219,4.10323,0.01081,0.000150458,0.000150458,0.000150458
10,17.4242,1.37258,5.51736,0.00949,0.98977,0.11111,0.23715,0.19091,1.25387,3.94078,0.01208,0.000167481,0.000167481,0.000167481
11,18.794,1.32152,5.30761,0.00968,0.99667,0.11111,0.29182,0.23765,1.33668,3.87916,0.01219,0.000184434,0.000184434,0.000184434
12,20.3013,1.26105,5.09238,0.00896,0.87261,0.24388,0.37428,0.29432,1.33012,3.96841,0.01258,0.000201318,0.000201318,0.000201318
13,21.5855,1.34662,5.30765,0.00886,0.95464,0.21389,0.3557,0.26988,1.30243,3.77167,0.01229,0.000218131,0.000218131,0.000218131
14,22.8219,1.11646,4.54075,0.00806,0.87142,0.2156,0.42104,0.32107,1.2659,3.6038,0.01165,0.000234875,0.000234875,0.000234875
15,24.0911,1.13259,4.32493,0.00759,0.87142,0.2156,0.42104,0.32107,1.2659,3.6038,0.01165,0.000251548,0.000251548,0.000251548
16,25.4351,1.19698,3.89548,0.00755,0.83872,0.33333,0.39196,0.31042,1.24543,3.38439,0.01106,0.000268152,0.000268152,0.000268152
17,26.7138,1.0592,4.20651,0.0086,0.823,0.33333,0.46062,0.32589,1.21515,3.2736,0.01124,0.000284686,0.000284686,0.000284686
18,28.024,1.12128,3.87984,0.00857,0.823,0.33333,0.46062,0.32589,1.21515,3.2736,0.01124,0.00030115,0.00030115,0.00030115
19,29.3872,1.18795,3.6155,0.00838,0.86896,0.33333,0.4764,0.30482,1.27578,3.10135,0.01137,0.000317544,0.000317544,0.000317544
20,30.8557,1.1496,3.32916,0.00785,0.94923,0.27778,0.49489,0.30864,1.32481,2.91207,0.01179,0.000333869,0.000333869,0.000333869
21,32.432,1.24715,3.58951,0.01145,0.94923,0.27778,0.49489,0.30864,1.32481,2.91207,0.01179,0.000350123,0.000350123,0.000350123
22,34.0692,1.10632,2.98913,0.00728,0.95523,0.32214,0.54483,0.35578,1.27353,2.57657,0.01159,0.000366308,0.000366308,0.000366308
23,35.4578,1.07516,3.59203,0.00861,0.95523,0.32214,0.54483,0.35578,1.27353,2.57657,0.01159,0.000382423,0.000382423,0.000382423
24,37.161,1.00276,2.92143,0.00725,0.85151,0.48505,0.58882,0.39994,1.28021,2.29392,0.01181,0.000398468,0.000398468,0.000398468
25,38.6785,1.03262,2.92675,0.00723,0.85151,0.48505,0.58882,0.39994,1.28021,2.29392,0.01181,0.000414443,0.000414443,0.000414443
26,40.212,1.19839,2.87676,0.00751,0.79507,0.53424,0.58538,0.39346,1.24702,2.02373,0.0115,0.000430348,0.000430348,0.000430348
27,41.8226,1.10098,2.64554,0.00718,0.79507,0.53424,0.58538,0.39346,1.24702,2.02373,0.0115,0.000446184,0.000446184,0.000446184
28,43.4239,1.21396,3.2288,0.00957,0.74552,0.55349,0.5923,0.39244,1.30442,1.95056,0.01205,0.000461949,0.000461949,0.000461949
29,44.9136,1.16237,2.54879,0.00774,0.74552,0.55349,0.5923,0.39244,1.30442,1.95056,0.01205,0.000477645,0.000477645,0.000477645
30,46.4418,1.12262,2.4155,0.00807,0.74552,0.55349,0.5923,0.39244,1.30442,1.95056,0.01205,0.000493271,0.000493271,0.000493271
31,47.9805,1.33486,3.27521,0.01168,0.74211,0.55556,0.57568,0.382,1.33176,1.8187,0.01193,0.000508827,0.000508827,0.000508827
32,49.4869,1.09967,2.67886,0.00856,0.74211,0.55556,0.57568,0.382,1.33176,1.8187,0.01193,0.000524313,0.000524313,0.000524313
33,50.9975,1.12219,2.79848,0.00807,0.70217,0.52381,0.65466,0.36834,1.47519,2.12183,0.01416,0.000539729,0.000539729,0.000539729
34,52.5617,1.11759,2.44668,0.00848,0.70217,0.52381,0.65466,0.36834,1.47519,2.12183,0.01416,0.00054958,0.00054958,0.00054958
35,54.0061,1.12534,2.41518,0.00846,0.70217,0.52381,0.65466,0.36834,1.47519,2.12183,0.01416,0.000548416,0.000548416,0.000548416
36,55.4757,1.12623,2.20139,0.00923,0.79423,0.52853,0.68278,0.46662,1.24744,1.85082,0.01165,0.000547252,0.000547252,0.000547252
37,56.9424,1.02014,2.03067,0.00757,0.79423,0.52853,0.68278,0.46662,1.24744,1.85082,0.01165,0.000546087,0.000546087,0.000546087
38,58.5445,1.1744,2.26295,0.00883,0.79423,0.52853,0.68278,0.46662,1.24744,1.85082,0.01165,0.000544923,0.000544923,0.000544923
39,60.0684,1.06145,2.22908,0.00925,0.69589,0.55551,0.8088,0.49858,1.14736,1.44401,0.01105,0.000543759,0.000543759,0.000543759
40,61.6818,1.03842,2.0964,0.0075,0.69589,0.55551,0.8088,0.49858,1.14736,1.44401,0.01105,0.000542595,0.000542595,0.000542595
41,63.392,0.99584,2.33669,0.00704,0.6543,0.62963,0.78564,0.52714,1.13676,1.3954,0.01118,0.00054143,0.00054143,0.00054143
42,65.1522,1.12298,2.00931,0.00873,0.6543,0.62963,0.78564,0.52714,1.13676,1.3954,0.01118,0.000540266,0.000540266,0.000540266
43,66.807,1.08099,1.93749,0.00791,0.6543,0.62963,0.78564,0.52714,1.13676,1.3954,0.01118,0.000539102,0.000539102,0.000539102
44,68.3154,0.93496,1.9482,0.00734,0.70927,0.68519,0.81581,0.55237,1.19321,1.90811,0.01114,0.000537938,0.000537938,0.000537938
45,69.8854,0.96465,1.99151,0.00749,0.70927,0.68519,0.81581,0.55237,1.19321,1.90811,0.01114,0.000536773,0.000536773,0.000536773
46,71.496,1.09038,1.88939,0.00848,0.70927,0.68519,0.81581,0.55237,1.19321,1.90811,0.01114,0.000535609,0.000535609,0.000535609
47,73.1275,1.1862,2.20955,0.0094,0.63137,0.80043,0.84278,0.59372,1.00598,1.3873,0.00888,0.000534445,0.000534445,0.000534445
48,74.6682,1.02511,1.86764,0.00763,0.63137,0.80043,0.84278,0.59372,1.00598,1.3873,0.00888,0.000533281,0.000533281,0.000533281
49,76.261,0.99805,1.68242,0.00835,0.91191,0.54609,0.80139,0.55637,1.07197,1.11998,0.0098,0.000532116,0.000532116,0.000532116
50,77.8295,0.95398,1.45372,0.00617,0.91191,0.54609,0.80139,0.55637,1.07197,1.11998,0.0098,0.000530952,0.000530952,0.000530952
51,79.2993,0.91964,1.75116,0.00828,0.91191,0.54609,0.80139,0.55637,1.07197,1.11998,0.0098,0.000529788,0.000529788,0.000529788
52,80.935,0.93363,1.88192,0.00733,0.8811,0.55556,0.77257,0.56437,1.03909,1.27997,0.01029,0.000528624,0.000528624,0.000528624
53,82.5067,0.92302,1.40288,0.00655,0.8811,0.55556,0.77257,0.56437,1.03909,1.27997,0.01029,0.00052746,0.00052746,0.00052746
54,83.9804,1.04465,1.82849,0.00994,0.8811,0.55556,0.77257,0.56437,1.03909,1.27997,0.01029,0.000526295,0.000526295,0.000526295
55,85.5213,1.05957,1.6137,0.0076,0.94076,0.49552,0.73035,0.55838,1.04717,1.62042,0.00981,0.000525131,0.000525131,0.000525131
56,86.9214,1.09124,1.54821,0.00794,0.94076,0.49552,0.73035,0.55838,1.04717,1.62042,0.00981,0.000523967,0.000523967,0.000523967
57,88.3238,0.96256,1.69688,0.00809,0.54134,0.83333,0.82783,0.61971,1.17598,1.4973,0.01114,0.000522803,0.000522803,0.000522803
58,89.7814,1.06563,1.28924,0.00713,0.54134,0.83333,0.82783,0.61971,1.17598,1.4973,0.01114,0.000521638,0.000521638,0.000521638
59,91.5336,1.06182,1.62183,0.00742,0.54134,0.83333,0.82783,0.61971,1.17598,1.4973,0.01114,0.000520474,0.000520474,0.000520474
60,93.0244,1.09734,1.65868,0.00893,0.73236,0.68519,0.7371,0.51918,1.20698,1.17334,0.01177,0.00051931,0.00051931,0.00051931
61,94.5967,1.01412,1.31814,0.0085,0.73236,0.68519,0.7371,0.51918,1.20698,1.17334,0.01177,0.000518146,0.000518146,0.000518146
62,96.1005,1.05068,1.32951,0.00728,0.73236,0.68519,0.7371,0.51918,1.20698,1.17334,0.01177,0.000516981,0.000516981,0.000516981
63,97.7229,1.04056,1.31292,0.00704,0.65382,0.68302,0.7758,0.54851,1.11212,1.00194,0.01127,0.000515817,0.000515817,0.000515817
64,99.4483,1.18447,1.61616,0.00789,0.65382,0.68302,0.7758,0.54851,1.11212,1.00194,0.01127,0.000514653,0.000514653,0.000514653
65,100.956,0.97597,1.3169,0.00658,0.58804,0.77778,0.86046,0.6174,1.1344,0.8274,0.01086,0.000513489,0.000513489,0.000513489
66,102.632,0.97506,1.38903,0.00716,0.58804,0.77778,0.86046,0.6174,1.1344,0.8274,0.01086,0.000512324,0.000512324,0.000512324
67,104.258,1.07045,1.24594,0.00737,0.58804,0.77778,0.86046,0.6174,1.1344,0.8274,0.01086,0.00051116,0.00051116,0.00051116
68,105.741,0.93843,1.29362,0.0065,0.64373,0.89489,0.93056,0.65369,1.15465,0.8831,0.01078,0.000509996,0.000509996,0.000509996
69,107.349,1.01935,1.54955,0.00896,0.64373,0.89489,0.93056,0.65369,1.15465,0.8831,0.01078,0.000508832,0.000508832,0.000508832
70,109.029,1.02733,1.38,0.0073,0.64373,0.89489,0.93056,0.65369,1.15465,0.8831,0.01078,0.000507667,0.000507667,0.000507667
71,110.331,1.06741,1.2068,0.00799,0.66636,1,0.98944,0.71483,1.18226,0.70795,0.01089,0.000506503,0.000506503,0.000506503
72,111.838,1.10678,1.30334,0.00767,0.66636,1,0.98944,0.71483,1.18226,0.70795,0.01089,0.000505339,0.000505339,0.000505339
73,113.214,0.99187,1.23372,0.00686,0.71485,0.7513,0.91574,0.64602,1.11741,0.74897,0.01031,0.000504175,0.000504175,0.000504175
74,114.449,0.98706,1.31423,0.00744,0.71485,0.7513,0.91574,0.64602,1.11741,0.74897,0.01031,0.00050301,0.00050301,0.00050301
75,115.795,0.99986,1.18923,0.00654,0.71485,0.7513,0.91574,0.64602,1.11741,0.74897,0.01031,0.000501846,0.000501846,0.000501846
76,116.97,0.97799,1.30564,0.00866,0.78755,0.73998,0.82,0.58919,1.08899,0.73997,0.00965,0.000500682,0.000500682,0.000500682
77,118.296,0.99856,1.28047,0.008,0.78755,0.73998,0.82,0.58919,1.08899,0.73997,0.00965,0.000499518,0.000499518,0.000499518
78,119.751,0.99223,1.25221,0.00673,0.78755,0.73998,0.82,0.58919,1.08899,0.73997,0.00965,0.000498354,0.000498354,0.000498354
79,120.931,0.99855,1.18821,0.00893,0.68688,0.80521,0.78358,0.57402,1.07591,0.87733,0.00928,0.000497189,0.000497189,0.000497189
80,122.4,0.86969,0.98836,0.00616,0.68688,0.80521,0.78358,0.57402,1.07591,0.87733,0.00928,0.000496025,0.000496025,0.000496025
81,123.717,0.98788,1.17994,0.00726,0.63723,0.79865,0.76289,0.56348,1.09478,1.03419,0.0099,0.000494861,0.000494861,0.000494861
82,124.86,0.88127,0.86534,0.00693,0.63723,0.79865,0.76289,0.56348,1.09478,1.03419,0.0099,0.000493697,0.000493697,0.000493697
83,126.39,1.01163,1.14627,0.00671,0.63723,0.79865,0.76289,0.56348,1.09478,1.03419,0.0099,0.000492532,0.000492532,0.000492532
84,127.841,0.94075,1.09361,0.00793,0.50243,0.76844,0.74769,0.56491,1.06275,1.10603,0.00988,0.000491368,0.000491368,0.000491368
85,129.397,0.95275,0.94449,0.00729,0.50243,0.76844,0.74769,0.56491,1.06275,1.10603,0.00988,0.000490204,0.000490204,0.000490204
86,130.9,0.84202,1.06488,0.00654,0.50243,0.76844,0.74769,0.56491,1.06275,1.10603,0.00988,0.00048904,0.00048904,0.00048904
87,132.44,0.85442,0.98926,0.00616,0.54109,0.80118,0.76189,0.56581,1.10631,0.95109,0.00999,0.000487875,0.000487875,0.000487875
