epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
13,32.6137,1.38357,7.99139,0.00962,0.97081,0.21136,0.41444,0.31309,1.2844,3.23928,0.01177,0.000188047,0.000188047,0.000188047
14,34.7413,1.20101,6.94615,0.00818,0.7143,0.37076,0.53421,0.38008,1.31662,2.97111,0.01207,0.000199711,0.000199711,0.000199711
15,36.974,1.11774,6.64616,0.00811,0.7143,0.37076,0.53421,0.38008,1.31662,2.97111,0.01207,0.000210909,0.000210909,0.000210909
16,39.2565,1.14641,5.76023,0.00727,0.74168,0.34921,0.44516,0.35291,1.35457,2.8799,0.01274,0.000221641,0.000221641,0.000221641
17,41.5195,1.15907,6.66409,0.00972,0.93638,0.32429,0.71779,0.43791,1.40305,2.52162,0.01339,0.000231907,0.000231907,0.000231907
18,43.6151,1.08791,6.09514,0.0083,0.93638,0.32429,0.71779,0.43791,1.40305,2.52162,0.01339,0.000241708,0.000241708,0.000241708
19,46.2116,1.11471,5.24375,0.00808,0.79173,0.41232,0.55167,0.37716,1.46387,2.24666,0.01395,0.000251043,0.000251043,0.000251043
20,48.6045,1.00776,4.72534,0.00653,0.81498,0.42857,0.59086,0.42241,1.25913,2.10092,0.01208,0.000259912,0.000259912,0.000259912
21,51.0764,1.00429,5.27888,0.00867,0.81498,0.42857,0.59086,0.42241,1.25913,2.10092,0.01208,0.000268316,0.000268316,0.000268316
22,53.5288,0.984,4.40933,0.00678,0.8954,0.43005,0.5977,0.43521,1.19237,1.92983,0.01117,0.000276254,0.000276254,0.000276254
23,55.992,0.99052,5.45658,0.0078,0.8954,0.43005,0.5977,0.43521,1.19237,1.92983,0.01117,0.000283726,0.000283726,0.000283726
24,58.518,1.00555,4.55347,0.0077,0.93708,0.4123,0.61279,0.45555,1.21815,1.91164,0.01194,0.000290733,0.000290733,0.000290733
25,61.1306,1.13272,4.26336,0.00792,0.93708,0.4123,0.61279,0.45555,1.21815,1.91164,0.01194,0.000297274,0.000297274,0.000297274
26,63.6762,1.21564,4.46054,0.00793,0.67621,0.50381,0.65333,0.47205,1.29771,1.69513,0.01245,0.000303349,0.000303349,0.000303349
27,66.053,1.06676,3.74186,0.00667,0.67621,0.50381,0.65333,0.47205,1.29771,1.69513,0.01245,0.000308959,0.000308959,0.000308959
28,68.3048,1.10485,4.61773,0.00801,0.77108,0.62958,0.77793,0.55928,1.29225,1.50174,0.01233,0.000314103,0.000314103,0.000314103
29,70.5537,0.93327,3.86803,0.0058,0.77108,0.62958,0.77793,0.55928,1.29225,1.50174,0.01233,0.000318781,0.000318781,0.000318781
30,72.8742,0.94834,3.2765,0.00659,0.77108,0.62958,0.77793,0.55928,1.29225,1.50174,0.01233,0.000322993,0.000322993,0.000322993
31,75.0538,1.27054,5.05169,0.01079,0.73828,0.68893,0.76222,0.55462,1.28114,1.49936,0.01302,0.00032674,0.00032674,0.00032674
32,77.2246,1.04012,3.79673,0.00824,0.73828,0.68893,0.76222,0.55462,1.28114,1.49936,0.01302,0.000330021,0.000330021,0.000330021
33,79.5798,0.93532,3.95153,0.00722,0.96467,0.44444,0.72737,0.55818,1.16417,1.47716,0.01198,0.000332836,0.000332836,0.000332836
34,81.8028,1.04712,3.6925,0.00867,0.96467,0.44444,0.72737,0.55818,1.16417,1.47716,0.01198,0.000331867,0.000331867,0.000331867
35,83.9704,0.98921,3.25502,0.00697,0.96467,0.44444,0.72737,0.55818,1.16417,1.47716,0.01198,0.000324106,0.000324106,0.000324106
36,86.2585,1.00381,3.26168,0.00774,0.80581,0.60489,0.71006,0.57004,1.03742,1.40272,0.00998,0.000316344,0.000316344,0.000316344
37,88.6788,0.99606,3.07355,0.0069,0.80581,0.60489,0.71006,0.57004,1.03742,1.40272,0.00998,0.000308582,0.000308582,0.000308582
38,91.1218,0.98429,3.25367,0.00778,0.80581,0.60489,0.71006,0.57004,1.03742,1.40272,0.00998,0.000300821,0.000300821,0.000300821
39,93.5266,0.97082,3.38383,0.00755,0.69659,0.65906,0.65351,0.52113,1.03291,1.27135,0.0098,0.000293059,0.000293059,0.000293059
40,95.7655,0.95498,3.25806,0.00651,0.69659,0.65906,0.65351,0.52113,1.03291,1.27135,0.0098,0.000285298,0.000285298,0.000285298
41,98.103,0.96285,3.12395,0.00668,0.68839,0.66667,0.70346,0.54512,1.06562,1.20053,0.01029,0.000277536,0.000277536,0.000277536
42,100.45,1.02224,2.6932,0.00692,0.68839,0.66667,0.70346,0.54512,1.06562,1.20053,0.01029,0.000269774,0.000269774,0.000269774
43,103.052,0.9647,2.86501,0.00673,0.68839,0.66667,0.70346,0.54512,1.06562,1.20053,0.01029,0.000262013,0.000262013,0.000262013
44,105.512,0.84318,2.77805,0.00622,0.84253,0.53734,0.75676,0.58606,1.05725,1.09751,0.0099,0.000254251,0.000254251,0.000254251
45,108.019,0.89714,2.68867,0.00645,0.84253,0.53734,0.75676,0.58606,1.05725,1.09751,0.0099,0.00024649,0.00024649,0.00024649
46,110.551,0.94704,2.72242,0.00705,0.84253,0.53734,0.75676,0.58606,1.05725,1.09751,0.0099,0.000238728,0.000238728,0.000238728
47,113.266,1.0074,3.12775,0.00828,0.65313,0.72222,0.8372,0.62846,1.0172,1.10435,0.00979,0.000230966,0.000230966,0.000230966
48,115.872,0.93034,2.39761,0.00629,0.65313,0.72222,0.8372,0.62846,1.0172,1.10435,0.00979,0.000223205,0.000223205,0.000223205
49,118.379,0.90344,2.32182,0.00722,0.75073,0.72222,0.84874,0.65495,1.09111,0.97411,0.01029,0.000215443,0.000215443,0.000215443
50,120.956,0.81569,2.22722,0.00598,0.75073,0.72222,0.84874,0.65495,1.09111,0.97411,0.01029,0.000207682,0.000207682,0.000207682
51,123.348,0.8471,2.49998,0.00727,0.75073,0.72222,0.84874,0.65495,1.09111,0.97411,0.01029,0.00019992,0.00019992,0.00019992
52,125.863,0.92679,2.77586,0.00635,0.85785,0.74192,0.90656,0.68918,1.13541,0.88142,0.01027,0.000192158,0.000192158,0.000192158
53,128.368,0.83535,2.10389,0.00591,0.85785,0.74192,0.90656,0.68918,1.13541,0.88142,0.01027,0.000184397,0.000184397,0.000184397
54,131.077,0.87431,2.48652,0.00724,0.85785,0.74192,0.90656,0.68918,1.13541,0.88142,0.01027,0.000176635,0.000176635,0.000176635
55,133.463,0.92888,2.19056,0.00651,0.88601,0.73885,0.90656,0.68508,1.13965,0.87449,0.01039,0.000168874,0.000168874,0.000168874
56,135.887,0.89212,2.04293,0.00593,0.88601,0.73885,0.90656,0.68508,1.13965,0.87449,0.01039,0.000161112,0.000161112,0.000161112
57,138.316,0.82336,2.36971,0.00657,0.85973,0.75276,0.90282,0.68434,1.13548,0.93594,0.01073,0.00015335,0.00015335,0.00015335
58,140.925,0.80784,1.91357,0.00533,0.85973,0.75276,0.90282,0.68434,1.13548,0.93594,0.01073,0.000145589,0.000145589,0.000145589
59,143.384,0.9413,2.52134,0.00599,0.85973,0.75276,0.90282,0.68434,1.13548,0.93594,0.01073,0.000137827,0.000137827,0.000137827
60,145.862,0.87965,2.38796,0.00741,0.81589,0.76148,0.87505,0.65905,1.11857,0.93327,0.01031,0.000130066,0.000130066,0.000130066
61,148.247,0.8408,2.23431,0.00696,0.81589,0.76148,0.87505,0.65905,1.11857,0.93327,0.01031,0.000122304,0.000122304,0.000122304
62,150.647,0.93743,2.09061,0.00626,0.81589,0.76148,0.87505,0.65905,1.11857,0.93327,0.01031,0.000114542,0.000114542,0.000114542
63,153.147,0.85526,1.85665,0.00574,0.66251,0.77778,0.88804,0.66997,1.12383,0.88766,0.01051,0.000106781,0.000106781,0.000106781
64,155.614,0.96904,2.41372,0.00638,0.66251,0.77778,0.88804,0.66997,1.12383,0.88766,0.01051,9.90192e-05,9.90192e-05,9.90192e-05
65,158.115,0.76367,1.72713,0.00486,0.68305,0.69444,0.87509,0.67162,1.11892,0.87949,0.01045,9.12576e-05,9.12576e-05,9.12576e-05
66,161.64,0.85612,2.51582,0.0071,0.68305,0.69444,0.87509,0.67162,1.11892,0.87949,0.01045,8.3496e-05,8.3496e-05,8.3496e-05
67,164.166,0.80685,2.61717,0.00704,0.68305,0.69444,0.87509,0.67162,1.11892,0.87949,0.01045,7.57344e-05,7.57344e-05,7.57344e-05
68,166.597,0.77039,2.38551,0.00583,0.65583,0.83333,0.88435,0.67099,1.12829,0.81334,0.01069,6.79728e-05,6.79728e-05,6.79728e-05
69,169.148,0.86779,2.46318,0.00633,0.65583,0.83333,0.88435,0.67099,1.12829,0.81334,0.01069,6.02112e-05,6.02112e-05,6.02112e-05
70,171.692,0.7851,2.38323,0.00661,0.65583,0.83333,0.88435,0.67099,1.12829,0.81334,0.01069,5.24496e-05,5.24496e-05,5.24496e-05
71,174.047,0.80587,2.43904,0.00662,0.65436,0.84314,0.89361,0.68498,1.12736,0.78581,0.01061,4.4688e-05,4.4688e-05,4.4688e-05
72,176.515,0.76799,2.44959,0.0055,0.65436,0.84314,0.89361,0.68498,1.12736,0.78581,0.01061,3.69264e-05,3.69264e-05,3.69264e-05
73,178.914,0.83633,2.46687,0.00626,0.65594,0.74069,0.90656,0.69803,1.10333,0.76633,0.01022,2.91648e-05,2.91648e-05,2.91648e-05
74,181.449,0.67593,2.46143,0.0048,0.65594,0.74069,0.90656,0.69803,1.10333,0.76633,0.01022,2.14032e-05,2.14032e-05,2.14032e-05
75,183.923,0.78394,2.31699,0.00612,0.65594,0.74069,0.90656,0.69803,1.10333,0.76633,0.01022,1.36416e-05,1.36416e-05,1.36416e-05
