epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
18,33.9569,1.20255,3.79074,0.00812,0.9818,0.16667,0.44733,0.29575,1.30836,3.03088,0.0116,0.000276956,0.000276956,0.000276956
19,35.3995,0.89419,4.51677,0.00837,0.9818,0.16667,0.44733,0.29575,1.30836,3.03088,0.0116,0.000283828,0.000283828,0.000283828
20,36.9165,1.14393,3.54995,0.00872,0.68313,0.36058,0.55219,0.35417,1.37865,3.00359,0.01249,0.000289768,0.000289768,0.000289768
21,38.5417,1.21142,3.2857,0.01013,0.66751,0.30545,0.55599,0.40352,1.32083,2.93967,0.01112,0.000294776,0.000294776,0.000294776
22,40.1877,1.17967,3.18123,0.00808,0.66751,0.30545,0.55599,0.40352,1.32083,2.93967,0.01112,0.000298853,0.000298853,0.000298853
23,41.9004,1.04339,3.24701,0.00733,0.72786,0.43088,0.60165,0.43856,1.36676,2.8944,0.01156,0.000301999,0.000301999,0.000301999
24,43.6331,1.14556,3.52157,0.00878,0.72786,0.43088,0.60165,0.43856,1.36676,2.8944,0.01156,0.000304214,0.000304214,0.000304214
25,45.4689,1.10038,3.10201,0.00871,0.66823,0.45591,0.61614,0.42617,1.37995,2.7141,0.01245,0.000305497,0.000305497,0.000305497
26,47.0577,1.24971,3.19327,0.01311,0.66823,0.45591,0.61614,0.42617,1.37995,2.7141,0.01245,0.00029694,0.00029694,0.00029694
27,48.7098,1.02178,3.42197,0.00924,0.61746,0.46379,0.59239,0.43082,1.32905,2.48282,0.0122,0.000285298,0.000285298,0.000285298
28,50.3054,1.12242,2.85375,0.01091,0.61746,0.46379,0.59239,0.43082,1.32905,2.48282,0.0122,0.000273655,0.000273655,0.000273655
29,51.9095,1.13398,3.53884,0.00975,0.60839,0.46787,0.57793,0.42051,1.21196,2.24356,0.01096,0.000262013,0.000262013,0.000262013
30,53.5201,1.07692,2.84157,0.00786,0.60839,0.46787,0.57793,0.42051,1.21196,2.24356,0.01096,0.00025037,0.00025037,0.00025037
31,55.0783,0.95983,2.74625,0.00862,0.636,0.5,0.59383,0.43364,1.19873,1.97621,0.01064,0.000238728,0.000238728,0.000238728
32,56.7708,1.12526,3.13745,0.01251,0.636,0.5,0.59383,0.43364,1.19873,1.97621,0.01064,0.000227086,0.000227086,0.000227086
33,58.4424,0.98747,2.47709,0.00806,0.87107,0.53604,0.68084,0.50449,1.10899,1.78126,0.00971,0.000215443,0.000215443,0.000215443
34,60.054,0.71758,2.47637,0.00512,0.87107,0.53604,0.68084,0.50449,1.10899,1.78126,0.00971,0.000203801,0.000203801,0.000203801
35,61.8941,1.08087,2.38506,0.00941,0.92941,0.53916,0.72191,0.53717,1.10171,1.61061,0.00973,0.000192158,0.000192158,0.000192158
36,63.6038,1.29037,2.59111,0.00855,0.92941,0.53916,0.72191,0.53717,1.10171,1.61061,0.00973,0.000180516,0.000180516,0.000180516
37,65.3245,0.98203,2.38781,0.00682,0.91418,0.54233,0.72188,0.54225,1.07799,1.47412,0.00959,0.000168874,0.000168874,0.000168874
38,66.7769,1.01104,2.15977,0.00836,0.91418,0.54233,0.72188,0.54225,1.07799,1.47412,0.00959,0.000157231,0.000157231,0.000157231
39,68.2389,1.16862,2.29511,0.00826,0.90037,0.53337,0.73069,0.54574,1.07565,1.39085,0.00964,0.000145589,0.000145589,0.000145589
40,69.7249,0.95309,2.26447,0.0061,0.90037,0.53337,0.73069,0.54574,1.07565,1.39085,0.00964,0.000133946,0.000133946,0.000133946
41,71.8925,0.86468,2.49297,0.00805,0.82697,0.66667,0.81024,0.56539,1.08778,1.34459,0.00971,0.000122304,0.000122304,0.000122304
42,73.7686,0.89727,2.56556,0.00764,0.82697,0.66667,0.81024,0.56539,1.08778,1.34459,0.00971,0.000110662,0.000110662,0.000110662
43,75.1783,0.71646,2.45207,0.00632,0.77001,0.66667,0.82276,0.58329,1.10704,1.30144,0.00962,9.90192e-05,9.90192e-05,9.90192e-05
44,76.654,0.92411,2.54929,0.00836,0.77001,0.66667,0.82276,0.58329,1.10704,1.30144,0.00962,8.73768e-05,8.73768e-05,8.73768e-05
45,78.0768,0.89533,2.70056,0.0069,0.70884,0.66667,0.79924,0.57332,1.08043,1.28368,0.00955,7.57344e-05,7.57344e-05,7.57344e-05
46,79.5972,1.02046,2.69755,0.01023,0.70884,0.66667,0.79924,0.57332,1.08043,1.28368,0.00955,6.4092e-05,6.4092e-05,6.4092e-05
47,81.1213,0.7955,2.15923,0.00669,0.78525,0.66667,0.80166,0.55522,1.10993,1.29119,0.00986,5.24496e-05,5.24496e-05,5.24496e-05
48,82.6833,0.71945,2.57885,0.00661,0.78525,0.66667,0.80166,0.55522,1.10993,1.29119,0.00986,4.08072e-05,4.08072e-05,4.08072e-05
49,84.2931,0.89409,2.25402,0.00717,0.7897,0.66667,0.81071,0.56053,1.10361,1.29868,0.00968,2.91648e-05,2.91648e-05,2.91648e-05
50,85.8737,0.84408,2.28659,0.00755,0.7897,0.66667,0.81071,0.56053,1.10361,1.29868,0.00968,1.75224e-05,1.75224e-05,1.75224e-05
