epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
14,10.0004,1.37669,5.95837,0.00958,0.01386,0.34921,0.18259,0.15453,1.33088,3.99235,0.01174,0.000117895,0.000117895,0.000117895
15,10.4343,1.23842,5.68609,0.00827,0.01386,0.34921,0.18259,0.15453,1.33088,3.99235,0.01174,0.000123252,0.000123252,0.000123252
16,10.9279,1.36502,5.93351,0.00894,0.01742,0.39683,0.21223,0.18213,1.3177,3.98777,0.01166,0.000128143,0.000128143,0.000128143
17,11.5028,1.57329,6.52095,0.01204,0.01518,0.44444,0.24253,0.19477,1.27278,3.98215,0.0108,0.000132568,0.000132568,0.000132568
18,11.9971,0.92403,5.37509,0.00653,0.01518,0.44444,0.24253,0.19477,1.27278,3.98215,0.0108,0.000136528,0.000136528,0.000136528
19,12.4987,1.28109,5.54879,0.00955,0.01078,0.44444,0.25795,0.2073,1.24398,3.97635,0.0105,0.000140022,0.000140022,0.000140022
20,13.0245,1.3831,5.44167,0.00957,0.00931,0.44444,0.24855,0.20527,1.21585,3.97761,0.01016,0.00014305,0.00014305,0.00014305
21,13.4469,1.33628,5.75343,0.00905,0.00931,0.44444,0.24855,0.20527,1.21585,3.97761,0.01016,0.000145612,0.000145612,0.000145612
22,13.906,1.41478,6.46916,0.01044,0.00777,0.44444,0.28552,0.23034,1.22147,3.97253,0.01048,0.000147709,0.000147709,0.000147709
23,14.3541,1.2485,6.15192,0.00885,0.00687,0.44444,0.28567,0.23592,1.1942,3.96458,0.01,0.00014934,0.00014934,0.00014934
24,14.8522,1.18468,5.65394,0.00799,0.00687,0.44444,0.28567,0.23592,1.1942,3.96458,0.01,0.000150506,0.000150506,0.000150506
25,15.3704,1.31189,5.35266,0.00803,0.00602,0.44444,0.28639,0.24422,1.14175,3.95763,0.00951,0.000151205,0.000151205,0.000151205
26,15.8421,1.28696,6.21068,0.00923,0.00602,0.44444,0.28639,0.24422,1.14175,3.95763,0.00951,0.000151439,0.000151439,0.000151439
27,16.3627,1.25326,5.395,0.00835,0.00528,0.44444,0.28701,0.24011,1.12482,3.93771,0.00952,0.000151208,0.000151208,0.000151208
28,16.9578,1.25937,5.1043,0.00842,0.00528,0.44444,0.28701,0.24011,1.12482,3.93771,0.00952,0.00015051,0.00015051,0.00015051
29,17.5072,1.10377,5.49037,0.00853,0.00479,0.44444,0.28206,0.24274,1.09856,3.8852,0.00921,0.000149347,0.000149347,0.000149347
30,17.9658,1.18153,5.26096,0.00803,0.00479,0.44444,0.28206,0.24274,1.09856,3.8852,0.00921,0.000147719,0.000147719,0.000147719
31,18.4685,1.29173,6.04826,0.00919,0.00455,0.44444,0.33055,0.2856,1.1078,3.84598,0.00934,0.000145624,0.000145624,0.000145624
32,18.9329,1.25121,5.06294,0.0079,0.00455,0.44444,0.33055,0.2856,1.1078,3.84598,0.00934,0.000143064,0.000143064,0.000143064
33,19.4512,1.09957,5.54119,0.00781,0.00455,0.44444,0.33055,0.2856,1.1078,3.84598,0.00934,0.000140038,0.000140038,0.000140038
34,20.0383,1.11607,4.93252,0.00855,0.00402,0.44444,0.36935,0.31938,1.06915,3.81188,0.00902,0.000136547,0.000136547,0.000136547
35,20.4858,1.21615,5.35206,0.00816,0.00402,0.44444,0.36935,0.31938,1.06915,3.81188,0.00902,0.000132589,0.000132589,0.000132589
36,21.0466,1.1936,5.15813,0.00748,0.00384,0.44444,0.37033,0.31796,1.00306,3.76866,0.00862,0.000128166,0.000128166,0.000128166
37,21.4886,1.07415,5.73341,0.0077,0.00384,0.44444,0.37033,0.31796,1.00306,3.76866,0.00862,0.000123278,0.000123278,0.000123278
38,21.9581,1.09216,4.81942,0.00697,0.00384,0.44444,0.37033,0.31796,1.00306,3.76866,0.00862,0.000117923,0.000117923,0.000117923
39,22.3885,1.09371,5.10764,0.00741,0.00359,0.44444,0.37602,0.32279,1.04584,3.70426,0.00907,0.000112103,0.000112103,0.000112103
40,22.9527,1.1185,4.83682,0.00765,0.00359,0.44444,0.37602,0.32279,1.04584,3.70426,0.00907,0.000105818,0.000105818,0.000105818
41,24.6137,1.11249,6.45591,0.00916,0.00335,0.44444,0.31843,0.26862,1.04441,3.65486,0.00891,9.90662e-05,9.90662e-05,9.90662e-05
42,25.2044,1.11117,6.3773,0.00816,0.00335,0.44444,0.31843,0.26862,1.04441,3.65486,0.00891,9.18491e-05,9.18491e-05,9.18491e-05
43,25.717,1.08394,6.29849,0.00775,0.00335,0.44444,0.31843,0.26862,1.04441,3.65486,0.00891,8.41663e-05,8.41663e-05,8.41663e-05
44,26.1318,1.21103,6.54054,0.01132,0.00317,0.44444,0.39043,0.32675,1.06817,3.58745,0.00935,7.60178e-05,7.60178e-05,7.60178e-05
45,26.626,1.10521,6.35229,0.00839,0.00317,0.44444,0.39043,0.32675,1.06817,3.58745,0.00935,6.74036e-05,6.74036e-05,6.74036e-05
46,27.5252,1.03747,6.40977,0.00733,0.00317,0.44444,0.39043,0.32675,1.06817,3.58745,0.00935,5.83237e-05,5.83237e-05,5.83237e-05
47,28.0065,1.13698,6.34198,0.01063,0.00305,0.44444,0.37885,0.32157,1.09368,3.49325,0.01001,4.87781e-05,4.87781e-05,4.87781e-05
48,28.4156,1.04323,6.42714,0.00863,0.00305,0.44444,0.37885,0.32157,1.09368,3.49325,0.01001,3.87668e-05,3.87668e-05,3.87668e-05
49,28.8213,1.10379,6.42388,0.00865,0.00305,0.44444,0.37885,0.32157,1.09368,3.49325,0.01001,2.82899e-05,2.82899e-05,2.82899e-05
50,29.2988,1.05265,6.28669,0.00738,0.00296,0.44444,0.3609,0.30697,1.14002,3.44121,0.01053,1.73472e-05,1.73472e-05,1.73472e-05
