epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
16,14.9325,1.43337,5.88887,0.01159,0.00608,0.44444,0.20512,0.15875,1.13603,3.8638,0.01014,0.000260419,0.000260419,0.000260419
17,15.633,1.21291,6.18481,0.01067,0.00541,0.44444,0.24535,0.17417,1.0835,3.80729,0.00942,0.000269153,0.000269153,0.000269153
18,16.2686,1.26015,5.41143,0.01022,0.00441,0.44444,0.2493,0.19429,1.01091,3.76969,0.00879,0.000276956,0.000276956,0.000276956
19,16.9978,1.12052,5.51359,0.00855,0.00441,0.44444,0.2493,0.19429,1.01091,3.76969,0.00879,0.000283828,0.000283828,0.000283828
20,17.5612,1.1224,6.39102,0.01029,0.00383,0.44444,0.247,0.20021,1.00784,3.71282,0.00878,0.000289768,0.000289768,0.000289768
21,18.1773,1.2982,5.81842,0.01182,0.00327,0.44444,0.29811,0.23486,1.0872,3.57188,0.00987,0.000294776,0.000294776,0.000294776
22,18.7956,1.37473,5.69879,0.01028,0.00327,0.44444,0.29811,0.23486,1.0872,3.57188,0.00987,0.000298853,0.000298853,0.000298853
23,19.4929,1.43542,6.01196,0.01175,0.00302,0.44444,0.31054,0.23608,1.10229,3.47304,0.01026,0.000301999,0.000301999,0.000301999
24,20.0178,1.17737,4.86159,0.00911,0.00302,0.44444,0.31054,0.23608,1.10229,3.47304,0.01026,0.000304214,0.000304214,0.000304214
25,20.619,1.17744,5.24954,0.00978,0.90345,0.11111,0.31973,0.25626,1.11773,3.44252,0.01028,0.000305497,0.000305497,0.000305497
26,21.2514,1.23371,5.97062,0.01226,0.90345,0.11111,0.31973,0.25626,1.11773,3.44252,0.01028,0.00029694,0.00029694,0.00029694
27,21.8742,1.31188,5.28905,0.01065,0.91769,0.11111,0.30821,0.2517,1.15138,3.30122,0.01075,0.000285298,0.000285298,0.000285298
28,22.5911,1.19637,5.38606,0.00869,0.91769,0.11111,0.30821,0.2517,1.15138,3.30122,0.01075,0.000273655,0.000273655,0.000273655
29,23.2268,1.0487,5.57804,0.0089,0.76346,0.33333,0.33996,0.28833,1.13027,3.20147,0.01016,0.000262013,0.000262013,0.000262013
30,23.8564,1.23319,4.83984,0.00949,0.76346,0.33333,0.33996,0.28833,1.13027,3.20147,0.01016,0.00025037,0.00025037,0.00025037
31,24.4699,1.31059,5.88637,0.01107,0.78731,0.27778,0.33455,0.28432,1.13305,3.14329,0.0102,0.000238728,0.000238728,0.000238728
32,25.1026,1.29438,5.39035,0.01104,0.78731,0.27778,0.33455,0.28432,1.13305,3.14329,0.0102,0.000227086,0.000227086,0.000227086
33,25.7579,1.09437,5.08841,0.01025,0.84135,0.22222,0.40159,0.32174,1.13567,3.07141,0.01054,0.000215443,0.000215443,0.000215443
34,26.6768,1.14412,5.71736,0.01022,0.84135,0.22222,0.40159,0.32174,1.13567,3.07141,0.01054,0.000203801,0.000203801,0.000203801
35,27.2796,1.28308,5.79952,0.01103,0.85217,0.22222,0.43628,0.32995,1.07814,3.02208,0.00957,0.000192158,0.000192158,0.000192158
36,27.9313,1.14181,4.54728,0.00864,0.85217,0.22222,0.43628,0.32995,1.07814,3.02208,0.00957,0.000180516,0.000180516,0.000180516
37,28.5213,1.1166,5.52936,0.00936,0.8637,0.22222,0.40255,0.32108,1.08307,2.95323,0.00994,0.000168874,0.000168874,0.000168874
38,29.1244,1.09826,5.49588,0.01048,0.8637,0.22222,0.40255,0.32108,1.08307,2.95323,0.00994,0.000157231,0.000157231,0.000157231
39,29.8139,1.05163,5.14351,0.00915,0.86937,0.22222,0.41041,0.33215,1.05363,2.90633,0.00971,0.000145589,0.000145589,0.000145589
40,30.4644,1.19224,5.67625,0.00958,0.86937,0.22222,0.41041,0.33215,1.05363,2.90633,0.00971,0.000133946,0.000133946,0.000133946
41,32.0578,1.08569,6.90971,0.00896,0.85954,0.22222,0.41516,0.32771,1.04385,2.86315,0.00965,0.000122304,0.000122304,0.000122304
42,32.7472,0.97153,6.58502,0.00815,0.85954,0.22222,0.41516,0.32771,1.04385,2.86315,0.00965,0.000110662,0.000110662,0.000110662
43,33.3179,1.09382,7.48468,0.01086,0.70228,0.35433,0.4158,0.3438,1.06043,2.81377,0.00959,9.90192e-05,9.90192e-05,9.90192e-05
44,34.117,1.08147,6.52657,0.00893,0.70228,0.35433,0.4158,0.3438,1.06043,2.81377,0.00959,8.73768e-05,8.73768e-05,8.73768e-05
45,34.7551,1.079,6.78102,0.00924,0.86327,0.22222,0.42235,0.35194,1.06532,2.81216,0.00963,7.57344e-05,7.57344e-05,7.57344e-05
46,35.3154,0.94477,6.43539,0.00897,0.86327,0.22222,0.42235,0.35194,1.06532,2.81216,0.00963,6.4092e-05,6.4092e-05,6.4092e-05
47,36.0541,1.02474,6.52961,0.00876,0.76815,0.28571,0.42529,0.35005,1.05878,2.79463,0.00962,5.24496e-05,5.24496e-05,5.24496e-05
48,36.6104,1.02306,6.57333,0.00842,0.76815,0.28571,0.42529,0.35005,1.05878,2.79463,0.00962,4.08072e-05,4.08072e-05,4.08072e-05
49,37.3082,1.04354,6.65095,0.01054,0.76695,0.28571,0.38729,0.32186,1.05748,2.80575,0.00964,2.91648e-05,2.91648e-05,2.91648e-05
50,38.0745,1.00859,7.13767,0.00998,0.76695,0.28571,0.38729,0.32186,1.05748,2.80575,0.00964,1.75224e-05,1.75224e-05,1.75224e-05
