epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
22,32.3354,1.10384,3.45055,0.00759,0.8451,0.34921,0.43929,0.34486,1.33672,3.22393,0.0133,0.000147709,0.000147709,0.000147709
23,33.8833,1.17769,3.79168,0.00797,0.76648,0.34921,0.45187,0.33053,1.31312,3.15663,0.01285,0.00014934,0.00014934,0.00014934
24,35.3508,0.98766,3.59698,0.00799,0.76156,0.34921,0.46659,0.32873,1.27956,3.0237,0.01256,0.000150506,0.000150506,0.000150506
25,36.7478,1.22888,4.02362,0.00858,0.80859,0.26984,0.59154,0.37575,1.23489,2.95374,0.01161,0.000151205,0.000151205,0.000151205
26,38.1942,1.09666,3.68924,0.00784,0.7667,0.45238,0.57086,0.36894,1.2081,2.96971,0.0112,0.000151439,0.000151439,0.000151439
27,39.4096,0.96347,3.45301,0.00816,0.74239,0.34127,0.58885,0.38677,1.36489,2.85945,0.01361,0.000151208,0.000151208,0.000151208
28,40.6645,1.0664,3.3852,0.00816,0.74239,0.34127,0.58885,0.38677,1.36489,2.85945,0.01361,0.00015051,0.00015051,0.00015051
29,41.948,1.03256,3.26305,0.00705,0.88441,0.38676,0.63581,0.37761,1.51298,2.70573,0.01573,0.000149347,0.000149347,0.000149347
30,43.0833,0.96278,3.19688,0.00935,0.94881,0.36901,0.73019,0.42073,1.52699,2.61125,0.01505,0.000147719,0.000147719,0.000147719
31,44.2424,1.0583,2.52504,0.00703,0.94881,0.36901,0.73019,0.42073,1.52699,2.61125,0.01505,0.000145624,0.000145624,0.000145624
32,45.581,1.13093,2.73332,0.00951,0.7394,0.49206,0.66769,0.40824,1.50067,2.6241,0.01473,0.000143064,0.000143064,0.000143064
33,46.7635,0.95926,2.9942,0.00994,0.85344,0.47619,0.66207,0.41559,1.50154,2.49013,0.01438,0.000140038,0.000140038,0.000140038
34,47.917,0.88134,2.56367,0.00707,0.85344,0.47619,0.66207,0.41559,1.50154,2.49013,0.01438,0.000136547,0.000136547,0.000136547
35,49.1149,1.03688,2.23729,0.00689,0.82912,0.45866,0.71466,0.44148,1.43103,2.42552,0.01307,0.000132589,0.000132589,0.000132589
36,50.6936,1.00179,2.37033,0.0077,0.65866,0.54762,0.72101,0.45648,1.37956,2.39692,0.01266,0.000128166,0.000128166,0.000128166
37,52.2083,0.96913,2.47563,0.00643,0.65866,0.54762,0.72101,0.45648,1.37956,2.39692,0.01266,0.000123278,0.000123278,0.000123278
38,53.7037,0.91479,2.54496,0.00681,0.64932,0.56349,0.75614,0.48688,1.39425,2.27404,0.01339,0.000117923,0.000117923,0.000117923
39,55.2194,0.89948,2.37117,0.00705,0.68794,0.56349,0.76751,0.50149,1.33408,2.21689,0.013,0.000112103,0.000112103,0.000112103
40,56.5016,1.03075,2.3408,0.00757,0.68794,0.56349,0.76751,0.50149,1.33408,2.21689,0.013,0.000105818,0.000105818,0.000105818
41,59.4466,1.02082,2.94453,0.00807,0.6946,0.56349,0.7808,0.50708,1.31607,2.16741,0.01245,9.90662e-05,9.90662e-05,9.90662e-05
42,61.306,0.86586,3.17792,0.00885,0.73674,0.52381,0.75289,0.48761,1.29264,2.08347,0.01215,9.18491e-05,9.18491e-05,9.18491e-05
43,62.6105,0.95599,3.20691,0.00771,0.73674,0.52381,0.75289,0.48761,1.29264,2.08347,0.01215,8.41663e-05,8.41663e-05,8.41663e-05
44,63.9744,0.8799,2.90406,0.0067,0.79952,0.53689,0.74902,0.4889,1.32033,1.95427,0.0123,7.60178e-05,7.60178e-05,7.60178e-05
45,65.3673,0.92867,2.63049,0.00634,0.79952,0.53689,0.74902,0.4889,1.32033,1.95427,0.0123,6.74036e-05,6.74036e-05,6.74036e-05
46,66.7807,0.76345,2.69348,0.00631,0.79562,0.55556,0.74977,0.48244,1.36565,1.82409,0.01268,5.83237e-05,5.83237e-05,5.83237e-05
47,68.1334,0.97622,3.03186,0.00841,0.79562,0.55556,0.74977,0.48244,1.36565,1.82409,0.01268,4.87781e-05,4.87781e-05,4.87781e-05
48,69.338,0.76807,2.75171,0.00745,0.77273,0.55556,0.75189,0.49662,1.35522,1.80078,0.01254,3.87668e-05,3.87668e-05,3.87668e-05
49,70.5182,0.948,2.78159,0.00822,0.77273,0.55556,0.75189,0.49662,1.35522,1.80078,0.01254,2.82899e-05,2.82899e-05,2.82899e-05
50,71.6806,0.94205,3.15825,0.00771,0.76456,0.55556,0.74574,0.49685,1.32651,1.81483,0.01203,1.73472e-05,1.73472e-05,1.73472e-05
