epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
41,38.3609,1.12859,5.37104,0.00932,0.93604,0.33333,0.4859,0.35215,1.16047,3.80835,0.01041,0.000122304,0.000122304,0.000122304
42,39.3068,1.15409,5.37359,0.01012,0.93604,0.33333,0.4859,0.35215,1.16047,3.80835,0.01041,0.000110662,0.000110662,0.000110662
43,40.2347,1.12097,5.39557,0.00881,0.93604,0.33333,0.4859,0.35215,1.16047,3.80835,0.01041,9.90192e-05,9.90192e-05,9.90192e-05
44,41.0149,1.11012,5.12074,0.00893,0.9391,0.33333,0.50202,0.36345,1.18562,3.53535,0.01062,8.73768e-05,8.73768e-05,8.73768e-05
45,41.7933,1.05144,5.1363,0.00898,0.9391,0.33333,0.50202,0.36345,1.18562,3.53535,0.01062,7.57344e-05,7.57344e-05,7.57344e-05
46,42.6139,1.10701,5.49583,0.00947,0.9391,0.33333,0.50202,0.36345,1.18562,3.53535,0.01062,6.4092e-05,6.4092e-05,6.4092e-05
47,43.3731,1.16564,4.97944,0.0095,0.97218,0.33333,0.5059,0.36692,1.20087,3.47512,0.01072,5.24496e-05,5.24496e-05,5.24496e-05
48,44.1233,1.09615,5.22485,0.00772,0.97218,0.33333,0.5059,0.36692,1.20087,3.47512,0.01072,4.08072e-05,4.08072e-05,4.08072e-05
49,45.0383,1.0642,4.9473,0.0082,0.97214,0.33333,0.48439,0.36724,1.19131,3.39925,0.01055,2.91648e-05,2.91648e-05,2.91648e-05
50,45.8894,0.9451,4.8474,0.00828,0.97214,0.33333,0.48439,0.36724,1.19131,3.39925,0.01055,1.75224e-05,1.75224e-05,1.75224e-05
