epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
41,39.4242,1.1746,1.53384,0.00882,0.73121,0.59788,0.72424,0.4551,1.31733,1.9935,0.01066,0.000429128,0.000429128,0.000429128
42,40.5116,1.27002,1.24173,0.00881,0.65006,0.65628,0.71321,0.45802,1.36938,2.06278,0.01113,0.000438516,0.000438516,0.000438516
43,41.6053,1.14211,1.25742,0.00758,0.65006,0.65628,0.71321,0.45802,1.36938,2.06278,0.01113,0.000447846,0.000447846,0.000447846
44,42.6979,1.11415,1.0796,0.00748,0.67143,0.68323,0.65542,0.41567,1.4613,1.88548,0.01225,0.000457117,0.000457117,0.000457117
45,43.6732,1.23927,1.4458,0.01022,0.67143,0.68323,0.65542,0.41567,1.4613,1.88548,0.01225,0.00046633,0.00046633,0.00046633
46,44.6255,1.1991,1.37656,0.00988,0.67301,0.64886,0.68754,0.41516,1.46586,1.73502,0.01261,0.000475485,0.000475485,0.000475485
47,45.4608,1.37556,1.53351,0.00947,0.67301,0.64886,0.68754,0.41516,1.46586,1.73502,0.01261,0.000484582,0.000484582,0.000484582
48,46.4842,1.33943,1.56399,0.00953,0.63199,0.72487,0.71584,0.42295,1.38174,1.72014,0.01152,0.000493621,0.000493621,0.000493621
49,47.5559,1.34557,1.43089,0.0089,0.63199,0.72487,0.71584,0.42295,1.38174,1.72014,0.01152,0.000502601,0.000502601,0.000502601
50,48.7231,1.4332,1.43746,0.0092,0.53034,0.74074,0.7807,0.4445,1.46956,1.50338,0.01202,0.000511523,0.000511523,0.000511523
51,49.5904,1.15966,1.36875,0.00855,0.53034,0.74074,0.7807,0.4445,1.46956,1.50338,0.01202,0.000515235,0.000515235,0.000515235
52,50.5885,1.20088,1.0669,0.00889,0.54373,0.74074,0.8,0.45555,1.49207,1.36204,0.012,0.00051378,0.00051378,0.00051378
53,51.4666,1.18834,1.1713,0.00738,0.54373,0.74074,0.8,0.45555,1.49207,1.36204,0.012,0.000512324,0.000512324,0.000512324
54,52.5545,1.18063,1.24147,0.00915,0.6693,0.86111,0.80253,0.4644,1.43683,1.3,0.0116,0.000510869,0.000510869,0.000510869
55,53.596,1.26713,1.25905,0.00796,0.6693,0.86111,0.80253,0.4644,1.43683,1.3,0.0116,0.000509414,0.000509414,0.000509414
56,54.8804,1.2984,1.22153,0.00998,0.67714,0.78527,0.82829,0.4845,1.40102,1.28211,0.01143,0.000507959,0.000507959,0.000507959
57,55.8357,1.28798,1.24848,0.0082,0.67714,0.78527,0.82829,0.4845,1.40102,1.28211,0.01143,0.000506503,0.000506503,0.000506503
58,56.8832,1.46037,1.42182,0.00925,0.71794,0.7994,0.82229,0.49442,1.40517,1.15294,0.01112,0.000505048,0.000505048,0.000505048
59,57.9943,1.30278,1.21676,0.01049,0.71794,0.7994,0.82229,0.49442,1.40517,1.15294,0.01112,0.000503593,0.000503593,0.000503593
60,59.0262,1.19232,1.38469,0.00899,0.66141,0.82516,0.81761,0.51282,1.34261,1.07255,0.0103,0.000502137,0.000502137,0.000502137
61,59.9148,1.22578,1.03825,0.00904,0.66141,0.82516,0.81761,0.51282,1.34261,1.07255,0.0103,0.000500682,0.000500682,0.000500682
62,60.9322,1.207,1.1694,0.00804,0.64895,0.7963,0.80463,0.51525,1.31241,1.03239,0.01041,0.000499227,0.000499227,0.000499227
63,61.8919,1.18037,1.06944,0.00841,0.64895,0.7963,0.80463,0.51525,1.31241,1.03239,0.01041,0.000497771,0.000497771,0.000497771
64,62.9273,1.29952,1.41948,0.00924,0.69653,0.78042,0.80936,0.51275,1.32012,1.05092,0.01066,0.000496316,0.000496316,0.000496316
65,63.75,1.33767,1.08512,0.00874,0.69653,0.78042,0.80936,0.51275,1.32012,1.05092,0.01066,0.000494861,0.000494861,0.000494861
66,64.757,1.23823,1.13687,0.00957,0.84108,0.61948,0.79535,0.493,1.38755,1.00277,0.01127,0.000493405,0.000493405,0.000493405
67,65.7564,1.23552,1.26966,0.00863,0.84108,0.61948,0.79535,0.493,1.38755,1.00277,0.01127,0.00049195,0.00049195,0.00049195
68,66.3973,1.19093,0.97987,0.00748,0.67822,0.76455,0.79139,0.51242,1.41085,1.00097,0.01132,0.000490495,0.000490495,0.000490495
69,67.1674,1.44199,1.0616,0.00969,0.67822,0.76455,0.79139,0.51242,1.41085,1.00097,0.01132,0.00048904,0.00048904,0.00048904
70,67.7886,1.00951,0.96272,0.00763,0.67623,0.77548,0.83044,0.49596,1.40457,0.99351,0.01166,0.000487584,0.000487584,0.000487584
71,68.3828,1.15819,1.02088,0.00957,0.67623,0.77548,0.83044,0.49596,1.40457,0.99351,0.01166,0.000486129,0.000486129,0.000486129
72,69.1409,1.21114,1.03284,0.00744,0.72137,0.82937,0.89803,0.55268,1.31299,0.9206,0.01071,0.000484674,0.000484674,0.000484674
73,69.9713,0.96313,1.05288,0.00863,0.72137,0.82937,0.89803,0.55268,1.31299,0.9206,0.01071,0.000483218,0.000483218,0.000483218
74,70.875,1.14476,1.04632,0.00759,0.77826,0.84332,0.92006,0.57347,1.2301,0.87397,0.01025,0.000481763,0.000481763,0.000481763
75,71.6771,1.13781,1.09232,0.00852,0.77826,0.84332,0.92006,0.57347,1.2301,0.87397,0.01025,0.000480308,0.000480308,0.000480308
76,72.4877,0.97942,0.81838,0.00725,0.78032,0.81618,0.95682,0.60102,1.25581,0.8623,0.01061,0.000478852,0.000478852,0.000478852
77,73.3814,1.09735,0.93349,0.00862,0.78032,0.81618,0.95682,0.60102,1.25581,0.8623,0.01061,0.000477397,0.000477397,0.000477397
78,74.1199,1.25823,1.02199,0.00915,0.75537,0.86961,0.97534,0.59649,1.24846,0.76142,0.01051,0.000475942,0.000475942,0.000475942
79,74.6831,1.1746,0.89344,0.00752,0.75537,0.86961,0.97534,0.59649,1.24846,0.76142,0.01051,0.000474487,0.000474487,0.000474487
80,75.527,1.10046,1.02083,0.00899,0.7357,0.88889,0.92157,0.58059,1.20052,0.70405,0.0101,0.000473031,0.000473031,0.000473031
81,76.417,1.13868,1.1493,0.00792,0.7357,0.88889,0.92157,0.58059,1.20052,0.70405,0.0101,0.000471576,0.000471576,0.000471576
82,77.2241,1.02547,1.121,0.00748,0.83053,0.72037,0.92852,0.57332,1.24235,0.69299,0.01078,0.000470121,0.000470121,0.000470121
83,77.8603,1.14218,1.06066,0.00772,0.83053,0.72037,0.92852,0.57332,1.24235,0.69299,0.01078,0.000468665,0.000468665,0.000468665
84,78.716,0.90165,0.81074,0.00713,0.80715,0.75627,0.91194,0.55615,1.31084,0.73494,0.01147,0.00046721,0.00046721,0.00046721
85,79.6161,1.30431,1.16182,0.00966,0.80715,0.75627,0.91194,0.55615,1.31084,0.73494,0.01147,0.000465755,0.000465755,0.000465755
86,80.6891,1.1801,1.034,0.0087,0.86871,0.7387,0.93417,0.56422,1.29487,0.82207,0.01126,0.0004643,0.0004643,0.0004643
87,81.5763,1.01646,0.85375,0.00884,0.86871,0.7387,0.93417,0.56422,1.29487,0.82207,0.01126,0.000462844,0.000462844,0.000462844
88,82.5278,1.06626,0.87063,0.00704,0.85508,0.72417,0.98389,0.58365,1.29405,0.87773,0.01146,0.000461389,0.000461389,0.000461389
89,83.6126,0.88292,0.88276,0.00741,0.85508,0.72417,0.98389,0.58365,1.29405,0.87773,0.01146,0.000459934,0.000459934,0.000459934
90,84.61,1.09032,0.95573,0.00887,0.87462,0.68491,0.97472,0.64722,1.17759,0.85621,0.0098,0.000458478,0.000458478,0.000458478
