epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,5.32489,1.93938,8.64827,0.01834,0.01235,0.05556,0.02148,0.01719,1.99654,4.19181,0.01917,2.352e-05,2.352e-05,2.352e-05
2,6.0559,1.79521,8.43753,0.01688,0.00197,0.11111,0.05883,0.05223,1.85297,4.12232,0.01728,5.18722e-05,5.18722e-05,5.18722e-05
3,6.75948,1.57844,6.97212,0.01632,0.00068,0.11111,0.05883,0.05252,1.84192,4.03573,0.01745,7.90601e-05,7.90601e-05,7.90601e-05
4,7.5078,1.79303,7.4417,0.01711,0.00026,0.11111,0.01992,0.01715,1.73799,4.02736,0.01673,0.000105084,0.000105084,0.000105084
5,8.44402,1.48537,7.05263,0.01537,0.01967,0.18254,0.03088,0.02141,1.55709,3.96313,0.01433,0.000129943,0.000129943,0.000129943
6,9.10359,1.59057,6.70803,0.01273,0.00996,0.34921,0.03404,0.02359,1.47668,3.95625,0.01334,0.000153639,0.000153639,0.000153639
7,9.7798,1.53662,8.38506,0.01774,0.01083,0.35714,0.11594,0.07757,1.27736,3.84497,0.01107,0.00017617,0.00017617,0.00017617
8,10.6395,1.59496,7.57417,0.01457,0.00926,0.38889,0.19004,0.14109,1.19119,3.8337,0.01017,0.000197536,0.000197536,0.000197536
9,11.3931,1.48479,7.1234,0.01508,0.00773,0.44444,0.22846,0.17061,1.17162,3.83365,0.00982,0.000217739,0.000217739,0.000217739
10,12.146,1.41803,6.59406,0.01079,0.0054,0.44444,0.34239,0.26332,1.06861,3.82299,0.00848,0.000236777,0.000236777,0.000236777
11,13.0225,1.45216,7.50772,0.01555,0.0048,0.44444,0.36258,0.28235,1.06385,3.78146,0.00861,0.000254651,0.000254651,0.000254651
12,13.7878,1.37515,6.75965,0.01149,0.00417,0.44444,0.32889,0.26046,1.06921,3.74005,0.00892,0.000271361,0.000271361,0.000271361
13,14.5565,1.41176,6.32077,0.01173,0.00401,0.44444,0.32029,0.26601,0.99274,3.73422,0.00826,0.000286906,0.000286906,0.000286906
14,15.2025,1.36282,6.52738,0.01089,0.00401,0.44444,0.32029,0.26601,0.99274,3.73422,0.00826,0.000301288,0.000301288,0.000301288
