epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
20,29.9592,1.1496,3.32916,0.00785,0.94923,0.27778,0.49489,0.30864,1.32481,2.91207,0.01179,0.000333869,0.000333869,0.000333869
21,31.3803,1.24715,3.58951,0.01145,0.94923,0.27778,0.49489,0.30864,1.32481,2.91207,0.01179,0.000350123,0.000350123,0.000350123
22,32.8767,1.10632,2.98913,0.00728,0.95523,0.32214,0.54483,0.35578,1.27353,2.57657,0.01159,0.000366308,0.000366308,0.000366308
23,34.2945,1.07516,3.59203,0.00861,0.95523,0.32214,0.54483,0.35578,1.27353,2.57657,0.01159,0.000382423,0.000382423,0.000382423
24,35.8108,1.00276,2.92143,0.00725,0.85151,0.48505,0.58882,0.39994,1.28021,2.29392,0.01181,0.000398468,0.000398468,0.000398468
25,37.3223,1.03262,2.92675,0.00723,0.85151,0.48505,0.58882,0.39994,1.28021,2.29392,0.01181,0.000414443,0.000414443,0.000414443
26,38.8181,1.19839,2.87676,0.00751,0.79507,0.53424,0.58538,0.39346,1.24702,2.02373,0.0115,0.000430348,0.000430348,0.000430348
27,40.2563,1.10098,2.64554,0.00718,0.79507,0.53424,0.58538,0.39346,1.24702,2.02373,0.0115,0.000446184,0.000446184,0.000446184
28,41.8389,1.21396,3.2288,0.00957,0.74552,0.55349,0.5923,0.39244,1.30442,1.95056,0.01205,0.000461949,0.000461949,0.000461949
29,43.1536,1.16237,2.54879,0.00774,0.74552,0.55349,0.5923,0.39244,1.30442,1.95056,0.01205,0.000477645,0.000477645,0.000477645
30,44.515,1.12262,2.4155,0.00807,0.74552,0.55349,0.5923,0.39244,1.30442,1.95056,0.01205,0.000493271,0.000493271,0.000493271
31,45.8735,1.33486,3.27521,0.01168,0.74211,0.55556,0.57568,0.382,1.33176,1.8187,0.01193,0.000508827,0.000508827,0.000508827
32,47.5112,1.09967,2.67886,0.00856,0.74211,0.55556,0.57568,0.382,1.33176,1.8187,0.01193,0.000524313,0.000524313,0.000524313
33,49.2525,1.12219,2.79848,0.00807,0.70217,0.52381,0.65466,0.36834,1.47519,2.12183,0.01416,0.000539729,0.000539729,0.000539729
34,50.6571,1.11759,2.44668,0.00848,0.70217,0.52381,0.65466,0.36834,1.47519,2.12183,0.01416,0.00054958,0.00054958,0.00054958
35,52.0585,1.12534,2.41518,0.00846,0.70217,0.52381,0.65466,0.36834,1.47519,2.12183,0.01416,0.000548416,0.000548416,0.000548416
36,53.4932,1.12623,2.20139,0.00923,0.79423,0.52853,0.68278,0.46662,1.24744,1.85082,0.01165,0.000547252,0.000547252,0.000547252
37,55.3364,1.02014,2.03067,0.00757,0.79423,0.52853,0.68278,0.46662,1.24744,1.85082,0.01165,0.000546087,0.000546087,0.000546087
38,56.7405,1.1744,2.26295,0.00883,0.79423,0.52853,0.68278,0.46662,1.24744,1.85082,0.01165,0.000544923,0.000544923,0.000544923
39,58.4546,1.06145,2.22908,0.00925,0.69589,0.55551,0.8088,0.49858,1.14736,1.44401,0.01105,0.000543759,0.000543759,0.000543759
40,59.992,1.03842,2.0964,0.0075,0.69589,0.55551,0.8088,0.49858,1.14736,1.44401,0.01105,0.000542595,0.000542595,0.000542595
41,61.7584,0.99584,2.33669,0.00704,0.6543,0.62963,0.78564,0.52714,1.13676,1.3954,0.01118,0.00054143,0.00054143,0.00054143
42,63.3762,1.12298,2.00931,0.00873,0.6543,0.62963,0.78564,0.52714,1.13676,1.3954,0.01118,0.000540266,0.000540266,0.000540266
43,65.059,1.08099,1.93749,0.00791,0.6543,0.62963,0.78564,0.52714,1.13676,1.3954,0.01118,0.000539102,0.000539102,0.000539102
44,66.6811,0.93496,1.9482,0.00734,0.70927,0.68519,0.81581,0.55237,1.19321,1.90811,0.01114,0.000537938,0.000537938,0.000537938
45,68.2987,0.96465,1.99151,0.00749,0.70927,0.68519,0.81581,0.55237,1.19321,1.90811,0.01114,0.000536773,0.000536773,0.000536773
46,69.8785,1.09038,1.88939,0.00848,0.70927,0.68519,0.81581,0.55237,1.19321,1.90811,0.01114,0.000535609,0.000535609,0.000535609
47,71.4275,1.1862,2.20955,0.0094,0.63137,0.80043,0.84278,0.59372,1.00598,1.3873,0.00888,0.000534445,0.000534445,0.000534445
48,73.1418,1.02511,1.86764,0.00763,0.63137,0.80043,0.84278,0.59372,1.00598,1.3873,0.00888,0.000533281,0.000533281,0.000533281
49,74.7734,0.99805,1.68242,0.00835,0.91191,0.54609,0.80139,0.55637,1.07197,1.11998,0.0098,0.000532116,0.000532116,0.000532116
50,76.2851,0.95398,1.45372,0.00617,0.91191,0.54609,0.80139,0.55637,1.07197,1.11998,0.0098,0.000530952,0.000530952,0.000530952
51,77.6984,0.91964,1.75116,0.00828,0.91191,0.54609,0.80139,0.55637,1.07197,1.11998,0.0098,0.000529788,0.000529788,0.000529788
52,79.2738,0.93363,1.88192,0.00733,0.8811,0.55556,0.77257,0.56437,1.03909,1.27997,0.01029,0.000528624,0.000528624,0.000528624
53,80.92,0.92302,1.40288,0.00655,0.8811,0.55556,0.77257,0.56437,1.03909,1.27997,0.01029,0.00052746,0.00052746,0.00052746
54,82.4468,1.04465,1.82849,0.00994,0.8811,0.55556,0.77257,0.56437,1.03909,1.27997,0.01029,0.000526295,0.000526295,0.000526295
55,84.0711,1.05957,1.6137,0.0076,0.94076,0.49552,0.73035,0.55838,1.04717,1.62042,0.00981,0.000525131,0.000525131,0.000525131
56,85.641,1.09124,1.54821,0.00794,0.94076,0.49552,0.73035,0.55838,1.04717,1.62042,0.00981,0.000523967,0.000523967,0.000523967
57,87.1609,0.96256,1.69688,0.00809,0.54134,0.83333,0.82783,0.61971,1.17598,1.4973,0.01114,0.000522803,0.000522803,0.000522803
58,88.8098,1.06563,1.28924,0.00713,0.54134,0.83333,0.82783,0.61971,1.17598,1.4973,0.01114,0.000521638,0.000521638,0.000521638
59,90.4771,1.06182,1.62183,0.00742,0.54134,0.83333,0.82783,0.61971,1.17598,1.4973,0.01114,0.000520474,0.000520474,0.000520474
60,92.1488,1.09734,1.65868,0.00893,0.73236,0.68519,0.7371,0.51918,1.20698,1.17334,0.01177,0.00051931,0.00051931,0.00051931
61,93.8687,1.01412,1.31814,0.0085,0.73236,0.68519,0.7371,0.51918,1.20698,1.17334,0.01177,0.000518146,0.000518146,0.000518146
62,95.267,1.05068,1.32951,0.00728,0.73236,0.68519,0.7371,0.51918,1.20698,1.17334,0.01177,0.000516981,0.000516981,0.000516981
63,96.7869,1.04056,1.31292,0.00704,0.65382,0.68302,0.7758,0.54851,1.11212,1.00194,0.01127,0.000515817,0.000515817,0.000515817
64,98.2874,1.18447,1.61616,0.00789,0.65382,0.68302,0.7758,0.54851,1.11212,1.00194,0.01127,0.000514653,0.000514653,0.000514653
65,99.7875,0.97597,1.3169,0.00658,0.58804,0.77778,0.86046,0.6174,1.1344,0.8274,0.01086,0.000513489,0.000513489,0.000513489
66,101.339,0.97506,1.38903,0.00716,0.58804,0.77778,0.86046,0.6174,1.1344,0.8274,0.01086,0.000512324,0.000512324,0.000512324
67,102.677,1.07045,1.24594,0.00737,0.58804,0.77778,0.86046,0.6174,1.1344,0.8274,0.01086,0.00051116,0.00051116,0.00051116
68,104.26,0.93843,1.29362,0.0065,0.64373,0.89489,0.93056,0.65369,1.15465,0.8831,0.01078,0.000509996,0.000509996,0.000509996
69,105.838,1.01935,1.54955,0.00896,0.64373,0.89489,0.93056,0.65369,1.15465,0.8831,0.01078,0.000508832,0.000508832,0.000508832
70,107.462,1.02733,1.38,0.0073,0.64373,0.89489,0.93056,0.65369,1.15465,0.8831,0.01078,0.000507667,0.000507667,0.000507667
71,108.82,1.06741,1.2068,0.00799,0.66636,1,0.98944,0.71483,1.18226,0.70795,0.01089,0.000506503,0.000506503,0.000506503
72,110.287,1.10678,1.30334,0.00767,0.66636,1,0.98944,0.71483,1.18226,0.70795,0.01089,0.000505339,0.000505339,0.000505339
73,111.566,0.99187,1.23372,0.00686,0.71485,0.7513,0.91574,0.64602,1.11741,0.74897,0.01031,0.000504175,0.000504175,0.000504175
74,112.765,0.98706,1.31423,0.00744,0.71485,0.7513,0.91574,0.64602,1.11741,0.74897,0.01031,0.00050301,0.00050301,0.00050301
75,113.974,0.99986,1.18923,0.00654,0.71485,0.7513,0.91574,0.64602,1.11741,0.74897,0.01031,0.000501846,0.000501846,0.000501846
76,115.193,0.97799,1.30564,0.00866,0.78755,0.73998,0.82,0.58919,1.08899,0.73997,0.00965,0.000500682,0.000500682,0.000500682
77,116.456,0.99856,1.28047,0.008,0.78755,0.73998,0.82,0.58919,1.08899,0.73997,0.00965,0.000499518,0.000499518,0.000499518
78,117.651,0.99223,1.25221,0.00673,0.78755,0.73998,0.82,0.58919,1.08899,0.73997,0.00965,0.000498354,0.000498354,0.000498354
79,118.88,0.99855,1.18821,0.00893,0.68688,0.80521,0.78358,0.57402,1.07591,0.87733,0.00928,0.000497189,0.000497189,0.000497189
80,120.131,0.86969,0.98836,0.00616,0.68688,0.80521,0.78358,0.57402,1.07591,0.87733,0.00928,0.000496025,0.000496025,0.000496025
81,121.501,0.98788,1.17994,0.00726,0.63723,0.79865,0.76289,0.56348,1.09478,1.03419,0.0099,0.000494861,0.000494861,0.000494861
82,122.747,0.88127,0.86534,0.00693,0.63723,0.79865,0.76289,0.56348,1.09478,1.03419,0.0099,0.000493697,0.000493697,0.000493697
83,124.243,1.01163,1.14627,0.00671,0.63723,0.79865,0.76289,0.56348,1.09478,1.03419,0.0099,0.000492532,0.000492532,0.000492532
84,125.75,0.94075,1.09361,0.00793,0.50243,0.76844,0.74769,0.56491,1.06275,1.10603,0.00988,0.000491368,0.000491368,0.000491368
85,127.209,0.95275,0.94449,0.00729,0.50243,0.76844,0.74769,0.56491,1.06275,1.10603,0.00988,0.000490204,0.000490204,0.000490204
86,128.848,0.84202,1.06488,0.00654,0.50243,0.76844,0.74769,0.56491,1.06275,1.10603,0.00988,0.00048904,0.00048904,0.00048904
87,130.389,0.85442,0.98926,0.00616,0.54109,0.80118,0.76189,0.56581,1.10631,0.95109,0.00999,0.000487875,0.000487875,0.000487875
88,131.933,0.8735,0.94797,0.00564,0.54109,0.80118,0.76189,0.56581,1.10631,0.95109,0.00999,0.000486711,0.000486711,0.000486711
89,133.387,1.01272,1.11222,0.00651,0.79528,0.68282,0.78494,0.57253,1.09133,0.9056,0.01034,0.000485547,0.000485547,0.000485547
90,134.938,0.99189,1.02249,0.00769,0.79528,0.68282,0.78494,0.57253,1.09133,0.9056,0.01034,0.000484383,0.000484383,0.000484383
91,136.528,0.9362,0.93182,0.00692,0.79528,0.68282,0.78494,0.57253,1.09133,0.9056,0.01034,0.000483218,0.000483218,0.000483218
92,137.953,0.89767,0.99041,0.00734,0.92964,0.636,0.84222,0.60853,1.04078,0.85523,0.0097,0.000482054,0.000482054,0.000482054
93,139.394,0.9775,1.02094,0.00738,0.92964,0.636,0.84222,0.60853,1.04078,0.85523,0.0097,0.00048089,0.00048089,0.00048089
94,140.845,0.97724,1.03548,0.00681,0.92964,0.636,0.84222,0.60853,1.04078,0.85523,0.0097,0.000479726,0.000479726,0.000479726
95,142.366,0.92619,0.8994,0.00647,0.93217,0.61836,0.95833,0.67591,1.07991,0.83412,0.00992,0.000478561,0.000478561,0.000478561
96,143.929,0.84219,0.82783,0.00572,0.93217,0.61836,0.95833,0.67591,1.07991,0.83412,0.00992,0.000477397,0.000477397,0.000477397
97,145.562,0.81876,0.86208,0.00646,0.73815,0.7037,0.88606,0.62945,1.05867,0.82223,0.00983,0.000476233,0.000476233,0.000476233
98,146.947,0.81531,0.88859,0.00548,0.73815,0.7037,0.88606,0.62945,1.05867,0.82223,0.00983,0.000475069,0.000475069,0.000475069
99,148.42,0.84823,0.95956,0.00771,0.73815,0.7037,0.88606,0.62945,1.05867,0.82223,0.00983,0.000473904,0.000473904,0.000473904
100,149.781,0.70851,0.83824,0.00656,0.91557,0.63973,0.90306,0.65822,1.05886,0.72921,0.00992,0.00047274,0.00047274,0.00047274
101,151.161,0.86488,0.77103,0.00536,0.91557,0.63973,0.90306,0.65822,1.05886,0.72921,0.00992,0.000471576,0.000471576,0.000471576
102,152.836,1.00337,1.0977,0.00767,0.91557,0.63973,0.90306,0.65822,1.05886,0.72921,0.00992,0.000470412,0.000470412,0.000470412
103,154.232,0.81851,0.65027,0.00567,0.6216,0.89395,0.90306,0.67976,1.04712,0.72536,0.00966,0.000469248,0.000469248,0.000469248
104,155.609,1.05713,0.92239,0.00601,0.6216,0.89395,0.90306,0.67976,1.04712,0.72536,0.00966,0.000468083,0.000468083,0.000468083
105,156.822,0.90384,0.92772,0.00645,0.64842,0.90654,0.91877,0.68934,1.09008,0.79125,0.01118,0.000466919,0.000466919,0.000466919
106,157.975,0.97711,1.10567,0.00825,0.64842,0.90654,0.91877,0.68934,1.09008,0.79125,0.01118,0.000465755,0.000465755,0.000465755
107,159.583,1.01646,1.1395,0.00928,0.64842,0.90654,0.91877,0.68934,1.09008,0.79125,0.01118,0.000464591,0.000464591,0.000464591
108,161.244,0.95633,0.89761,0.00813,0.66494,0.87218,0.91406,0.69065,1.03447,0.796,0.01085,0.000463426,0.000463426,0.000463426
109,162.716,0.86711,0.74961,0.0057,0.66494,0.87218,0.91406,0.69065,1.03447,0.796,0.01085,0.000462262,0.000462262,0.000462262
110,164.083,0.83227,0.83207,0.00751,0.66494,0.87218,0.91406,0.69065,1.03447,0.796,0.01085,0.000461098,0.000461098,0.000461098
111,165.711,0.98417,1.07875,0.00732,0.6093,0.79543,0.88818,0.68389,1.00005,0.79743,0.01002,0.000459934,0.000459934,0.000459934
112,167.217,0.89217,0.898,0.00694,0.6093,0.79543,0.88818,0.68389,1.00005,0.79743,0.01002,0.000458769,0.000458769,0.000458769
113,168.991,0.76284,0.62873,0.0057,0.64697,0.75703,0.89389,0.692,0.9531,0.81283,0.00885,0.000457605,0.000457605,0.000457605
114,170.577,0.89048,0.81679,0.00667,0.64697,0.75703,0.89389,0.692,0.9531,0.81283,0.00885,0.000456441,0.000456441,0.000456441
115,172.055,0.89907,0.87502,0.00674,0.64697,0.75703,0.89389,0.692,0.9531,0.81283,0.00885,0.000455277,0.000455277,0.000455277
116,173.559,0.78239,0.69943,0.00524,0.88404,0.66667,0.94733,0.72393,1.00451,0.78824,0.00935,0.000454112,0.000454112,0.000454112
117,175.177,0.80199,0.78084,0.00617,0.88404,0.66667,0.94733,0.72393,1.00451,0.78824,0.00935,0.000452948,0.000452948,0.000452948
118,176.736,0.81656,0.78102,0.00757,0.88404,0.66667,0.94733,0.72393,1.00451,0.78824,0.00935,0.000451784,0.000451784,0.000451784
119,178.274,0.79115,0.66203,0.00624,0.77039,0.78428,0.91222,0.68326,1.05505,0.78074,0.00992,0.00045062,0.00045062,0.00045062
120,179.753,0.84494,0.89178,0.00559,0.77039,0.78428,0.91222,0.68326,1.05505,0.78074,0.00992,0.000449455,0.000449455,0.000449455
121,181.416,0.83266,0.75347,0.00552,0.78926,0.80743,0.91222,0.68449,1.14133,0.68415,0.01045,0.000448291,0.000448291,0.000448291
122,182.897,0.6887,0.52697,0.00426,0.78926,0.80743,0.91222,0.68449,1.14133,0.68415,0.01045,0.000447127,0.000447127,0.000447127
123,184.285,0.79555,0.76037,0.00582,0.78926,0.80743,0.91222,0.68449,1.14133,0.68415,0.01045,0.000445963,0.000445963,0.000445963
124,185.836,0.74129,0.57827,0.00591,0.67965,0.83498,0.88987,0.64667,1.25737,0.67864,0.01175,0.000444798,0.000444798,0.000444798
125,187.26,0.87655,0.65205,0.00847,0.67965,0.83498,0.88987,0.64667,1.25737,0.67864,0.01175,0.000443634,0.000443634,0.000443634
126,188.713,0.79553,0.69141,0.00709,0.67965,0.83498,0.88987,0.64667,1.25737,0.67864,0.01175,0.00044247,0.00044247,0.00044247
127,189.963,0.85253,0.7584,0.00623,0.63256,0.85185,0.8915,0.66681,1.24612,0.63236,0.01169,0.000441306,0.000441306,0.000441306
128,191.218,0.76642,0.68997,0.00618,0.63256,0.85185,0.8915,0.66681,1.24612,0.63236,0.01169,0.000440142,0.000440142,0.000440142
129,192.66,0.78016,0.77782,0.00524,0.59963,0.85185,0.89463,0.66316,1.17975,0.62521,0.01115,0.000438977,0.000438977,0.000438977
130,193.971,0.75223,0.60248,0.00561,0.59963,0.85185,0.89463,0.66316,1.17975,0.62521,0.01115,0.000437813,0.000437813,0.000437813
131,195.084,0.70974,0.57344,0.00451,0.59963,0.85185,0.89463,0.66316,1.17975,0.62521,0.01115,0.000436649,0.000436649,0.000436649
132,196.539,0.77054,0.76205,0.00737,0.73923,0.86758,0.98583,0.71082,1.19518,0.57837,0.01116,0.000435485,0.000435485,0.000435485
133,197.944,0.75555,0.62791,0.00595,0.73923,0.86758,0.98583,0.71082,1.19518,0.57837,0.01116,0.00043432,0.00043432,0.00043432
134,199.518,0.76141,0.84243,0.00493,0.73923,0.86758,0.98583,0.71082,1.19518,0.57837,0.01116,0.000433156,0.000433156,0.000433156
135,201.056,0.73467,0.65313,0.00588,0.84139,0.85185,0.98583,0.71752,1.23784,0.50318,0.01144,0.000431992,0.000431992,0.000431992
136,202.5,0.73512,0.66253,0.00567,0.84139,0.85185,0.98583,0.71752,1.23784,0.50318,0.01144,0.000430828,0.000430828,0.000430828
137,204.018,0.94204,0.73585,0.00669,0.90568,0.82772,0.98583,0.72447,1.20846,0.45974,0.0108,0.000429663,0.000429663,0.000429663
138,205.525,0.74829,0.56119,0.00531,0.90568,0.82772,0.98583,0.72447,1.20846,0.45974,0.0108,0.000428499,0.000428499,0.000428499
139,207.167,0.83465,0.72653,0.00728,0.90568,0.82772,0.98583,0.72447,1.20846,0.45974,0.0108,0.000427335,0.000427335,0.000427335
140,208.848,0.75028,0.69615,0.0058,0.68199,0.96296,0.98583,0.71814,1.17308,0.46631,0.01048,0.000426171,0.000426171,0.000426171
141,210.315,0.74631,0.67759,0.00518,0.68199,0.96296,0.98583,0.71814,1.17308,0.46631,0.01048,0.000425006,0.000425006,0.000425006
142,211.677,0.7629,0.58396,0.00559,0.68199,0.96296,0.98583,0.71814,1.17308,0.46631,0.01048,0.000423842,0.000423842,0.000423842
143,213.251,0.80276,0.69946,0.00718,0.76659,0.96296,0.98583,0.72791,1.1152,0.48183,0.00988,0.000422678,0.000422678,0.000422678
144,214.805,0.82953,0.75599,0.00741,0.76659,0.96296,0.98583,0.72791,1.1152,0.48183,0.00988,0.000421514,0.000421514,0.000421514
145,216.468,0.87723,0.69586,0.00827,0.70763,0.97618,0.98583,0.74269,1.02975,0.53168,0.00904,0.000420349,0.000420349,0.000420349
146,218.015,0.74797,0.70517,0.00553,0.70763,0.97618,0.98583,0.74269,1.02975,0.53168,0.00904,0.000419185,0.000419185,0.000419185
147,219.548,0.81867,0.70066,0.00563,0.70763,0.97618,0.98583,0.74269,1.02975,0.53168,0.00904,0.000418021,0.000418021,0.000418021
148,221.108,0.71491,0.56176,0.00493,0.76197,0.77314,0.98583,0.73783,1.02368,0.57164,0.00906,0.000416857,0.000416857,0.000416857
149,222.545,0.77769,0.58005,0.00507,0.76197,0.77314,0.98583,0.73783,1.02368,0.57164,0.00906,0.000415692,0.000415692,0.000415692
150,223.699,0.68618,0.5424,0.00578,0.76197,0.77314,0.98583,0.73783,1.02368,0.57164,0.00906,0.000414528,0.000414528,0.000414528
151,225.258,0.84664,0.8671,0.0062,0.75043,0.74074,0.96811,0.72448,1.02916,0.58366,0.00931,0.000413364,0.000413364,0.000413364
152,226.721,0.74178,0.55847,0.00542,0.75043,0.74074,0.96811,0.72448,1.02916,0.58366,0.00931,0.0004122,0.0004122,0.0004122
153,228.082,0.88264,0.7705,0.00846,0.88725,0.75521,0.995,0.73535,1.00472,0.61255,0.00905,0.000411036,0.000411036,0.000411036
154,229.59,0.66716,0.4963,0.00487,0.88725,0.75521,0.995,0.73535,1.00472,0.61255,0.00905,0.000409871,0.000409871,0.000409871
155,230.981,0.86777,0.71311,0.00739,0.88725,0.75521,0.995,0.73535,1.00472,0.61255,0.00905,0.000408707,0.000408707,0.000408707
156,232.402,0.83562,0.67752,0.00664,0.91234,0.75925,0.93972,0.70062,0.98359,0.59938,0.00858,0.000407543,0.000407543,0.000407543
157,233.796,0.7222,0.50903,0.00482,0.91234,0.75925,0.93972,0.70062,0.98359,0.59938,0.00858,0.000406379,0.000406379,0.000406379
158,234.93,0.7839,0.63423,0.00715,0.91234,0.75925,0.93972,0.70062,0.98359,0.59938,0.00858,0.000405214,0.000405214,0.000405214
159,236.137,0.74571,0.57469,0.00621,0.79944,0.88819,0.93972,0.71995,0.96871,0.54362,0.00843,0.00040405,0.00040405,0.00040405
160,237.472,0.73264,0.62967,0.00478,0.79944,0.88819,0.93972,0.71995,0.96871,0.54362,0.00843,0.000402886,0.000402886,0.000402886
161,238.88,0.71559,0.54181,0.00468,0.8333,0.83492,0.92506,0.7172,1.00655,0.54019,0.00896,0.000401722,0.000401722,0.000401722
162,240.36,0.73131,0.61,0.00666,0.8333,0.83492,0.92506,0.7172,1.00655,0.54019,0.00896,0.000400557,0.000400557,0.000400557
163,241.703,0.79206,0.71853,0.00707,0.8333,0.83492,0.92506,0.7172,1.00655,0.54019,0.00896,0.000399393,0.000399393,0.000399393
164,243.201,0.67568,0.52768,0.00511,0.79961,0.83617,0.92506,0.69923,1.00838,0.56144,0.00892,0.000398229,0.000398229,0.000398229
165,244.707,0.67857,0.59063,0.00502,0.79961,0.83617,0.92506,0.69923,1.00838,0.56144,0.00892,0.000397065,0.000397065,0.000397065
166,246.252,0.79232,0.61933,0.00549,0.79961,0.83617,0.92506,0.69923,1.00838,0.56144,0.00892,0.0003959,0.0003959,0.0003959
167,247.82,0.6241,0.62758,0.00408,0.80562,0.85185,0.93056,0.723,1.03494,0.43691,0.0089,0.000394736,0.000394736,0.000394736
168,249.326,0.64383,0.47707,0.00523,0.80562,0.85185,0.93056,0.723,1.03494,0.43691,0.0089,0.000393572,0.000393572,0.000393572
169,250.742,0.72559,0.5485,0.00594,0.8479,0.84559,0.93972,0.7145,1.01597,0.41241,0.00893,0.000392408,0.000392408,0.000392408
170,252.265,0.6947,0.47784,0.00455,0.8479,0.84559,0.93972,0.7145,1.01597,0.41241,0.00893,0.000391243,0.000391243,0.000391243
171,253.725,0.7425,0.71915,0.00655,0.8479,0.84559,0.93972,0.7145,1.01597,0.41241,0.00893,0.000390079,0.000390079,0.000390079
172,255.285,0.68568,0.68365,0.0063,0.8476,0.84102,0.995,0.74189,1.03718,0.42278,0.0093,0.000388915,0.000388915,0.000388915
173,256.662,0.59061,0.50886,0.00393,0.8476,0.84102,0.995,0.74189,1.03718,0.42278,0.0093,0.000387751,0.000387751,0.000387751
174,257.911,0.67268,0.49519,0.00528,0.8476,0.84102,0.995,0.74189,1.03718,0.42278,0.0093,0.000386586,0.000386586,0.000386586
175,259.33,0.69244,0.52321,0.00516,0.87718,0.84365,0.97667,0.74813,1.03179,0.39639,0.00906,0.000385422,0.000385422,0.000385422
176,260.795,0.75976,0.59628,0.00565,0.87718,0.84365,0.97667,0.74813,1.03179,0.39639,0.00906,0.000384258,0.000384258,0.000384258
177,262.291,0.73424,0.60583,0.00484,0.66848,0.96296,0.97667,0.75849,0.98598,0.43602,0.00838,0.000383094,0.000383094,0.000383094
178,263.883,0.67716,0.57722,0.00529,0.66848,0.96296,0.97667,0.75849,0.98598,0.43602,0.00838,0.00038193,0.00038193,0.00038193
179,265.468,0.60558,0.43524,0.0047,0.66848,0.96296,0.97667,0.75849,0.98598,0.43602,0.00838,0.000380765,0.000380765,0.000380765
180,266.966,0.64672,0.48349,0.00554,0.72591,0.96296,0.97667,0.75939,0.9448,0.43391,0.00801,0.000379601,0.000379601,0.000379601
181,268.439,0.68621,0.61871,0.00571,0.72591,0.96296,0.97667,0.75939,0.9448,0.43391,0.00801,0.000378437,0.000378437,0.000378437
182,269.764,0.58216,0.37321,0.00436,0.72591,0.96296,0.97667,0.75939,0.9448,0.43391,0.00801,0.000377273,0.000377273,0.000377273
183,271.153,0.74882,0.63486,0.00598,0.80015,0.94773,0.98033,0.76398,0.92472,0.48038,0.00807,0.000376108,0.000376108,0.000376108
184,272.452,0.80941,0.76773,0.00934,0.80015,0.94773,0.98033,0.76398,0.92472,0.48038,0.00807,0.000374944,0.000374944,0.000374944
185,273.836,0.61447,0.57852,0.00476,0.84694,0.93188,0.98033,0.76425,0.94643,0.43236,0.00853,0.00037378,0.00037378,0.00037378
