epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,4.83557,1.99818,9.64074,0.02122,0.00346,0.31746,0.03303,0.01714,1.72499,5.37414,0.0176,2.352e-05,2.352e-05,2.352e-05
2,6.89942,1.92471,9.51504,0.02054,0.24654,0.2484,0.03405,0.01799,1.89758,5.14564,0.01984,5.18722e-05,5.18722e-05,5.18722e-05
3,8.96835,1.4423,9.4868,0.01533,0.61883,0.22222,0.14171,0.085,1.47893,4.7137,0.01447,7.90601e-05,7.90601e-05,7.90601e-05
4,11.1123,1.63405,8.16148,0.01523,0.99032,0.11111,0.1647,0.14363,1.21245,4.38543,0.01084,0.000105084,0.000105084,0.000105084
5,13.078,1.58074,7.30477,0.016,0.92918,0.11111,0.22546,0.18138,1.25881,4.3712,0.01154,0.000129943,0.000129943,0.000129943
6,15.0825,1.40719,6.33571,0.01099,0.99439,0.11111,0.22749,0.15526,1.35567,4.25918,0.01284,0.000153639,0.000153639,0.000153639
7,16.9122,1.42025,7.30223,0.01482,0.99653,0.11111,0.25124,0.18378,1.25857,4.18907,0.01137,0.00017617,0.00017617,0.00017617
8,18.8713,1.35894,5.6192,0.01264,0.99706,0.11111,0.26681,0.19533,1.20891,4.1758,0.01175,0.000197536,0.000197536,0.000197536
9,20.8054,1.43187,7.64735,0.01444,0.99711,0.11111,0.29419,0.212,1.18954,4.01317,0.01215,0.000217739,0.000217739,0.000217739
10,22.9225,1.37257,4.94485,0.01086,0.74778,0.22222,0.33908,0.23549,1.19571,4.35935,0.01342,0.000236777,0.000236777,0.000236777
11,24.9259,1.22637,5.29128,0.01338,0.61855,0.22222,0.29358,0.18515,1.24357,4.4317,0.01402,0.000254651,0.000254651,0.000254651
12,26.8531,1.33083,4.97239,0.01149,0.77512,0.11111,0.36231,0.23945,1.29499,4.31314,0.01402,0.000271361,0.000271361,0.000271361
13,28.9378,1.49303,4.88176,0.01428,0.8364,0.19271,0.39835,0.28586,1.24194,3.78681,0.01219,0.000286906,0.000286906,0.000286906
14,30.8784,1.39212,5.14267,0.01526,0.8364,0.19271,0.39835,0.28586,1.24194,3.78681,0.01219,0.000301288,0.000301288,0.000301288
15,32.7866,1.31583,3.99836,0.0113,0.93662,0.36737,0.45691,0.31817,1.15254,3.1377,0.0107,0.000314505,0.000314505,0.000314505
16,34.6996,1.14044,4.13856,0.01256,0.85965,0.36633,0.49657,0.33032,1.17766,2.69572,0.01155,0.000326558,0.000326558,0.000326558
17,36.6299,1.20241,4.06965,0.01264,0.86196,0.40973,0.62273,0.38148,1.09745,2.44495,0.01088,0.000337446,0.000337446,0.000337446
18,38.9011,1.2035,3.65603,0.01102,0.86196,0.40973,0.62273,0.38148,1.09745,2.44495,0.01088,0.00034717,0.00034717,0.00034717
19,41.1284,1.21709,3.84067,0.01048,0.85685,0.38783,0.63309,0.3952,1.25853,2.20013,0.01158,0.000355731,0.000355731,0.000355731
20,43.2293,1.11619,3.34568,0.01011,0.76037,0.45929,0.53504,0.36858,1.28385,2.01467,0.01275,0.000363126,0.000363126,0.000363126
21,45.3509,1.07314,3.40346,0.01162,0.76037,0.45929,0.53504,0.36858,1.28385,2.01467,0.01275,0.000355152,0.000355152,0.000355152
22,47.3104,1.11249,3.04939,0.01045,0.85387,0.31942,0.67057,0.41597,1.27252,1.92982,0.01242,0.00034351,0.00034351,0.00034351
23,49.519,1.17336,3.15025,0.01157,0.74361,0.44444,0.71432,0.46827,1.2213,1.83913,0.01072,0.000331867,0.000331867,0.000331867
24,51.6111,1.09683,3.10864,0.01073,0.74361,0.44444,0.71432,0.46827,1.2213,1.83913,0.01072,0.000320225,0.000320225,0.000320225
25,53.8961,1.08476,2.79295,0.00948,0.78481,0.35714,0.64851,0.43613,1.27951,1.92388,0.01134,0.000308582,0.000308582,0.000308582
26,55.9245,1.16371,3.59655,0.01362,0.78481,0.35714,0.64851,0.43613,1.27951,1.92388,0.01134,0.00029694,0.00029694,0.00029694
27,58.0245,1.14472,2.91526,0.01142,0.62968,0.42066,0.69922,0.50518,1.2104,1.92909,0.01056,0.000285298,0.000285298,0.000285298
28,60.3649,1.0403,2.99039,0.01065,0.70149,0.38095,0.74257,0.50217,1.28403,1.85103,0.01135,0.000273655,0.000273655,0.000273655
29,62.4949,1.07035,2.59236,0.00985,0.70149,0.38095,0.74257,0.50217,1.28403,1.85103,0.01135,0.000262013,0.000262013,0.000262013
