epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,3.32108,1.87028,7.30506,0.01631,0.00385,0.31746,0.02511,0.01468,1.59979,5.05655,0.01653,2.352e-05,2.352e-05,2.352e-05
2,4.56521,1.85932,8.33467,0.01752,0.00294,0.33333,0.03654,0.02043,1.70058,4.7087,0.01683,5.23961e-05,5.23961e-05,5.23961e-05
3,5.9637,1.62003,7.51133,0.01346,0.13464,0.25397,0.03532,0.02162,1.55524,4.41821,0.01608,8.06901e-05,8.06901e-05,8.06901e-05
4,7.49808,1.51385,7.49396,0.0133,0.56339,0.11111,0.04466,0.02628,1.54659,4.68546,0.0149,0.000108402,0.000108402,0.000108402
5,8.86073,1.48835,6.617,0.01214,0.78683,0.11111,0.07419,0.04509,1.48002,4.37922,0.01435,0.000135532,0.000135532,0.000135532
6,10.3545,1.58257,6.68205,0.01123,0.7863,0.11111,0.16159,0.13521,1.48758,4.51405,0.01337,0.000162079,0.000162079,0.000162079
7,11.8222,1.1915,6.80008,0.01058,0.94074,0.11111,0.15885,0.12879,1.45161,4.43498,0.01286,0.000188045,0.000188045,0.000188045
8,13.1415,1.34854,6.37385,0.00958,0.94074,0.11111,0.15885,0.12879,1.45161,4.43498,0.01286,0.000213428,0.000213428,0.000213428
9,14.4837,1.3292,5.45036,0.00921,0.99014,0.11111,0.2463,0.19762,1.32156,4.35086,0.01226,0.000238229,0.000238229,0.000238229
10,16.0483,1.28577,5.09747,0.0096,0.99641,0.11111,0.25278,0.21301,1.26878,4.24252,0.01144,0.000262449,0.000262449,0.000262449
11,17.4435,1.32044,4.92363,0.00985,0.99641,0.11111,0.25278,0.21301,1.26878,4.24252,0.01144,0.000286086,0.000286086,0.000286086
12,18.7142,1.43416,6.10552,0.01057,1,0.10695,0.26616,0.22458,1.31585,3.91579,0.01191,0.00030914,0.00030914,0.00030914
13,20.1014,1.26273,5.3451,0.00935,1,0.10695,0.26616,0.22458,1.31585,3.91579,0.01191,0.000331613,0.000331613,0.000331613
14,21.5836,1.06134,4.48907,0.00751,1,0.10695,0.26616,0.22458,1.31585,3.91579,0.01191,0.000353504,0.000353504,0.000353504
15,22.9294,1.17764,4.4386,0.00821,0.92079,0.21276,0.44555,0.3121,1.21263,3.60719,0.01151,0.000374812,0.000374812,0.000374812
16,24.3471,1.14167,4.44912,0.00745,0.92079,0.21276,0.44555,0.3121,1.21263,3.60719,0.01151,0.000395539,0.000395539,0.000395539
17,26.0284,1.20155,4.46156,0.00877,0.92079,0.21276,0.44555,0.3121,1.21263,3.60719,0.01151,0.000415683,0.000415683,0.000415683
18,27.4228,1.13402,3.91921,0.00958,0.83909,0.20455,0.37015,0.23501,1.26351,3.85656,0.01207,0.000435245,0.000435245,0.000435245
19,28.7807,1.03235,4.12262,0.0079,0.83909,0.20455,0.37015,0.23501,1.26351,3.85656,0.01207,0.000454225,0.000454225,0.000454225
