epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,5.08738,1.67243,6.1307,0.01417,0.05556,0.05556,0.06917,0.05533,2.00014,4.18849,0.01913,1.176e-05,1.176e-05,1.176e-05
2,5.64035,1.93365,6.98704,0.01455,0.00654,0.05556,0.05667,0.04533,1.91694,4.18511,0.01856,2.88179e-05,2.88179e-05,2.88179e-05
3,6.24379,1.82726,7.47749,0.01566,0.00483,0.11111,0.05883,0.04674,1.82663,4.18404,0.01768,4.51772e-05,4.51772e-05,4.51772e-05
4,6.73056,1.70991,6.3796,0.01399,0.00132,0.11111,0.05883,0.04717,1.77266,4.15207,0.01707,6.0838e-05,6.0838e-05,6.0838e-05
5,7.30727,1.84683,6.98287,0.01562,0.00079,0.11111,0.0587,0.04699,1.758,4.17431,0.0167,7.58003e-05,7.58003e-05,7.58003e-05
6,7.90614,1.77789,7.0808,0.01613,0.00038,0.11111,0.05883,0.05264,1.68415,4.10276,0.01584,9.0064e-05,9.0064e-05,9.0064e-05
7,8.43871,1.59771,5.96269,0.01124,0.00031,0.11111,0.05883,0.05271,1.61166,4.04529,0.01463,0.000103629,0.000103629,0.000103629
8,8.92588,1.4488,6.23865,0.01039,0.11138,0.12698,0.12332,0.0723,1.48693,4.00611,0.01374,0.000116496,0.000116496,0.000116496
9,9.64497,1.44133,5.91892,0.01019,0.01995,0.2381,0.08855,0.0648,1.51443,3.93446,0.01439,0.000128664,0.000128664,0.000128664
10,10.1399,1.48399,6.09489,0.01076,0.02217,0.28571,0.1178,0.08451,1.47501,3.9011,0.01355,0.000140133,0.000140133,0.000140133
11,10.6485,1.36523,5.89238,0.00925,0.01327,0.35714,0.13997,0.10672,1.39908,3.90567,0.01264,0.000150904,0.000150904,0.000150904
12,11.211,1.39636,6.00113,0.01024,0.01053,0.35714,0.13422,0.1091,1.38974,3.91249,0.01245,0.000160977,0.000160977,0.000160977
13,11.7432,1.4856,6.31726,0.01028,0.00885,0.35714,0.15539,0.10145,1.32129,3.9141,0.01183,0.000170351,0.000170351,0.000170351
14,12.4012,1.30983,5.87372,0.00943,0.00923,0.42857,0.16257,0.11416,1.26366,3.90369,0.01103,0.000179026,0.000179026,0.000179026
15,13.0022,1.28491,5.88173,0.00834,0.00923,0.42857,0.16257,0.11416,1.26366,3.90369,0.01103,0.000187003,0.000187003,0.000187003
16,13.5693,1.28901,5.62877,0.00802,0.00786,0.44444,0.19439,0.12807,1.26055,3.89747,0.01118,0.000194281,0.000194281,0.000194281
17,14.1072,1.29548,6.10955,0.01094,0.00657,0.44444,0.20857,0.13104,1.23555,3.8836,0.01059,0.000200861,0.000200861,0.000200861
18,14.6137,1.21955,5.82275,0.00877,0.00657,0.44444,0.20857,0.13104,1.23555,3.8836,0.01059,0.000206742,0.000206742,0.000206742
19,15.108,1.37552,5.52801,0.00975,0.00555,0.44444,0.20099,0.13616,1.21431,3.8047,0.01081,0.000211925,0.000211925,0.000211925
20,15.7143,1.27474,5.33087,0.00841,0.00477,0.44444,0.23194,0.16426,1.14647,3.79444,0.00994,0.000216409,0.000216409,0.000216409
21,16.3254,1.28014,5.71426,0.01042,0.00477,0.44444,0.23194,0.16426,1.14647,3.79444,0.00994,0.000220194,0.000220194,0.000220194
22,16.8227,1.20237,5.18854,0.00805,0.00435,0.44444,0.21041,0.16655,1.16962,3.74849,0.01045,0.000223281,0.000223281,0.000223281
23,17.3009,1.2933,6.06185,0.01021,0.00435,0.44444,0.21041,0.16655,1.16962,3.74849,0.01045,0.00022567,0.00022567,0.00022567
24,17.8187,1.17945,5.39962,0.00895,0.00388,0.44444,0.23196,0.18849,1.20905,3.68098,0.01062,0.00022736,0.00022736,0.00022736
25,18.4044,1.25895,5.22957,0.00853,0.00388,0.44444,0.23196,0.18849,1.20905,3.68098,0.01062,0.000228351,0.000228351,0.000228351
26,19.005,1.33337,5.45521,0.008,0.0036,0.44444,0.2385,0.20679,1.18967,3.6075,0.01072,0.000228644,0.000228644,0.000228644
27,19.5235,1.31285,5.03623,0.00843,0.0036,0.44444,0.2385,0.20679,1.18967,3.6075,0.01072,0.000228238,0.000228238,0.000228238
28,20.0277,1.36457,5.72998,0.00975,0.00338,0.44444,0.24656,0.21579,1.13972,3.53519,0.00995,0.000227134,0.000227134,0.000227134
29,20.5229,1.20506,5.26935,0.00781,0.00338,0.44444,0.24656,0.21579,1.13972,3.53519,0.00995,0.000225331,0.000225331,0.000225331
30,21.0983,1.12452,4.70461,0.00786,0.00338,0.44444,0.24656,0.21579,1.13972,3.53519,0.00995,0.00022283,0.00022283,0.00022283
31,21.7928,1.45413,6.51325,0.01252,0.00317,0.44444,0.29789,0.25851,1.12917,3.47421,0.00958,0.00021963,0.00021963,0.00021963
32,22.3019,1.19812,5.4587,0.00962,0.00317,0.44444,0.29789,0.25851,1.12917,3.47421,0.00958,0.000215731,0.000215731,0.000215731
33,22.8043,1.39241,5.39836,0.01002,0.88457,0.11111,0.3023,0.26138,1.11126,3.38726,0.0095,0.000211134,0.000211134,0.000211134
34,23.3399,1.20401,5.28641,0.00857,0.88457,0.11111,0.3023,0.26138,1.11126,3.38726,0.0095,0.000203801,0.000203801,0.000203801
35,23.811,1.20669,4.92289,0.00881,0.88457,0.11111,0.3023,0.26138,1.11126,3.38726,0.0095,0.000192158,0.000192158,0.000192158
36,24.3294,1.19177,4.96385,0.00933,0.93427,0.05556,0.29606,0.25219,1.11977,3.29685,0.00955,0.000180516,0.000180516,0.000180516
