epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
14,18.1533,1.38722,10.6265,0.01379,0.47703,0.1034,0.15795,0.09949,1.56439,9.88119,0.01526,0.000512324,0.000512324,0.000512324
15,19.2931,1.54516,8.05041,0.01104,0.30738,0.34717,0.34269,0.21041,1.36433,8.08992,0.0137,0.000506503,0.000506503,0.000506503
16,20.4838,1.32295,8.81199,0.00945,0.30738,0.34717,0.34269,0.21041,1.36433,8.08992,0.0137,0.000500682,0.000500682,0.000500682
17,21.8048,1.38543,10.7057,0.01329,0.30738,0.34717,0.34269,0.21041,1.36433,8.08992,0.0137,0.000494861,0.000494861,0.000494861
18,23.1692,1.3642,9.61463,0.01121,0.93118,0.21088,0.33381,0.22215,1.3008,7.57948,0.01263,0.00048904,0.00048904,0.00048904
19,24.3846,1.27634,8.26859,0.01081,0.93118,0.21088,0.33381,0.22215,1.3008,7.57948,0.01263,0.000483218,0.000483218,0.000483218
20,25.5198,1.31981,8.38569,0.01019,0.93118,0.21088,0.33381,0.22215,1.3008,7.57948,0.01263,0.000477397,0.000477397,0.000477397
21,26.6255,1.32537,6.83246,0.00897,0.94904,0.27778,0.34697,0.23062,1.36078,6.62885,0.01339,0.000471576,0.000471576,0.000471576
22,27.7527,1.35205,7.41045,0.01085,0.94904,0.27778,0.34697,0.23062,1.36078,6.62885,0.01339,0.000465755,0.000465755,0.000465755
23,28.9519,1.3533,7.46012,0.01095,0.94904,0.27778,0.34697,0.23062,1.36078,6.62885,0.01339,0.000459934,0.000459934,0.000459934
24,30.1936,1.38942,10.2677,0.0116,0.92559,0.3027,0.40223,0.25781,1.29683,5.68422,0.0125,0.000454112,0.000454112,0.000454112
25,31.3584,1.23233,5.54841,0.00833,0.92559,0.3027,0.40223,0.25781,1.29683,5.68422,0.0125,0.000448291,0.000448291,0.000448291
26,32.58,1.35535,6.26668,0.01075,0.92559,0.3027,0.40223,0.25781,1.29683,5.68422,0.0125,0.00044247,0.00044247,0.00044247
27,33.7534,1.35609,7.243,0.01023,0.92559,0.3027,0.40223,0.25781,1.29683,5.68422,0.0125,0.000436649,0.000436649,0.000436649
28,34.9028,1.22092,5.74567,0.00903,0.86345,0.27778,0.43222,0.31092,1.32465,5.21768,0.01291,0.000430828,0.000430828,0.000430828
29,36.1513,1.24091,7.34402,0.00753,0.86345,0.27778,0.43222,0.31092,1.32465,5.21768,0.01291,0.000425006,0.000425006,0.000425006
30,37.4242,1.24828,7.13427,0.00963,0.86345,0.27778,0.43222,0.31092,1.32465,5.21768,0.01291,0.000419185,0.000419185,0.000419185
31,38.594,1.05871,6.05271,0.00716,0.905,0.27778,0.44028,0.3274,1.25967,4.88864,0.01197,0.000413364,0.000413364,0.000413364
32,39.779,1.0804,6.88816,0.00888,0.905,0.27778,0.44028,0.3274,1.25967,4.88864,0.01197,0.000407543,0.000407543,0.000407543
33,40.9408,1.06556,6.05627,0.00901,0.905,0.27778,0.44028,0.3274,1.25967,4.88864,0.01197,0.000401722,0.000401722,0.000401722
34,42.3428,1.24472,5.38313,0.00938,0.49149,0.44752,0.40914,0.29994,1.17796,4.74998,0.011,0.0003959,0.0003959,0.0003959
35,43.4182,1.13767,5.53753,0.0085,0.49149,0.44752,0.40914,0.29994,1.17796,4.74998,0.011,0.000390079,0.000390079,0.000390079
36,44.5697,1.13856,4.52657,0.00758,0.49149,0.44752,0.40914,0.29994,1.17796,4.74998,0.011,0.000384258,0.000384258,0.000384258
37,45.7809,1.16843,7.32551,0.00831,0.75879,0.51738,0.48113,0.3483,1.08024,3.66124,0.00999,0.000378437,0.000378437,0.000378437
38,47.0297,1.079,4.0492,0.00694,0.75879,0.51738,0.48113,0.3483,1.08024,3.66124,0.00999,0.000372616,0.000372616,0.000372616
39,48.2222,1.08315,5.11649,0.00942,0.75879,0.51738,0.48113,0.3483,1.08024,3.66124,0.00999,0.000366794,0.000366794,0.000366794
40,49.3935,1.09864,6.29795,0.00792,0.72614,0.52475,0.48972,0.35677,1.07391,3.30133,0.0101,0.000360973,0.000360973,0.000360973
41,50.5953,1.06948,4.86129,0.00918,0.72614,0.52475,0.48972,0.35677,1.07391,3.30133,0.0101,0.000355152,0.000355152,0.000355152
42,51.7642,1.10593,4.30799,0.0075,0.72614,0.52475,0.48972,0.35677,1.07391,3.30133,0.0101,0.000349331,0.000349331,0.000349331
43,53.034,1.01574,4.30738,0.00745,0.72614,0.52475,0.48972,0.35677,1.07391,3.30133,0.0101,0.00034351,0.00034351,0.00034351
44,54.1354,1.10394,4.33869,0.00855,0.73718,0.54966,0.58989,0.4332,1.0281,2.95586,0.00962,0.000337688,0.000337688,0.000337688
45,55.281,1.19773,4.32666,0.00909,0.73718,0.54966,0.58989,0.4332,1.0281,2.95586,0.00962,0.000331867,0.000331867,0.000331867
46,56.4793,1.15811,4.89795,0.0106,0.73718,0.54966,0.58989,0.4332,1.0281,2.95586,0.00962,0.000326046,0.000326046,0.000326046
47,57.6977,1.20198,5.27284,0.00759,0.96214,0.4716,0.6123,0.44941,0.99119,2.73312,0.00936,0.000320225,0.000320225,0.000320225
48,59.1326,1.10699,4.12522,0.00726,0.96214,0.4716,0.6123,0.44941,0.99119,2.73312,0.00936,0.000314404,0.000314404,0.000314404
49,60.2742,1.02999,3.863,0.00774,0.96214,0.4716,0.6123,0.44941,0.99119,2.73312,0.00936,0.000308582,0.000308582,0.000308582
50,61.6177,1.14174,4.45725,0.00817,0.90964,0.50222,0.66168,0.46043,1.05016,2.62881,0.00962,0.000302761,0.000302761,0.000302761
51,62.7515,1.088,4.83935,0.00909,0.90964,0.50222,0.66168,0.46043,1.05016,2.62881,0.00962,0.00029694,0.00029694,0.00029694
52,63.9185,1.06701,4.15907,0.00744,0.90964,0.50222,0.66168,0.46043,1.05016,2.62881,0.00962,0.000291119,0.000291119,0.000291119
53,65.2295,1.07914,5.5984,0.00922,0.80216,0.53899,0.75159,0.48344,1.11816,2.66384,0.01048,0.000285298,0.000285298,0.000285298
54,66.5039,0.95725,4.37102,0.00959,0.80216,0.53899,0.75159,0.48344,1.11816,2.66384,0.01048,0.000279476,0.000279476,0.000279476
55,67.6288,1.05842,5.38579,0.00898,0.80216,0.53899,0.75159,0.48344,1.11816,2.66384,0.01048,0.000273655,0.000273655,0.000273655
56,68.8261,1.07987,3.88122,0.00898,0.78114,0.55556,0.79913,0.51174,1.10439,2.60276,0.01027,0.000267834,0.000267834,0.000267834
57,69.9732,1.06167,3.13938,0.00825,0.78114,0.55556,0.79913,0.51174,1.10439,2.60276,0.01027,0.000262013,0.000262013,0.000262013
58,71.2138,1.01107,2.98135,0.00748,0.78114,0.55556,0.79913,0.51174,1.10439,2.60276,0.01027,0.000256192,0.000256192,0.000256192
59,72.4225,1.01447,3.47928,0.00855,0.78114,0.55556,0.79913,0.51174,1.10439,2.60276,0.01027,0.00025037,0.00025037,0.00025037
60,73.6168,0.89562,3.31728,0.00745,0.92943,0.50713,0.79841,0.52385,1.09544,2.36914,0.01005,0.000244549,0.000244549,0.000244549
61,74.7088,1.01803,3.3768,0.00711,0.92943,0.50713,0.79841,0.52385,1.09544,2.36914,0.01005,0.000238728,0.000238728,0.000238728
62,75.8644,1.01209,3.66665,0.00738,0.92943,0.50713,0.79841,0.52385,1.09544,2.36914,0.01005,0.000232907,0.000232907,0.000232907
63,77.0249,1.09269,3.25889,0.00723,0.93678,0.49952,0.7919,0.51845,1.12197,2.21178,0.01033,0.000227086,0.000227086,0.000227086
64,78.1992,1.0831,3.16603,0.00817,0.93678,0.49952,0.7919,0.51845,1.12197,2.21178,0.01033,0.000221264,0.000221264,0.000221264
65,79.3032,1.02929,3.06066,0.00721,0.93678,0.49952,0.7919,0.51845,1.12197,2.21178,0.01033,0.000215443,0.000215443,0.000215443
66,80.5063,1.02181,3.08143,0.00773,0.9259,0.54487,0.80472,0.52723,1.08914,2.08082,0.00966,0.000209622,0.000209622,0.000209622
67,81.7099,0.94571,2.87668,0.00695,0.9259,0.54487,0.80472,0.52723,1.08914,2.08082,0.00966,0.000203801,0.000203801,0.000203801
68,82.8266,1.03583,3.90867,0.0081,0.9259,0.54487,0.80472,0.52723,1.08914,2.08082,0.00966,0.00019798,0.00019798,0.00019798
69,84.237,1.09183,3.9,0.00785,0.9175,0.54915,0.80496,0.53998,1.00161,2.04117,0.00861,0.000192158,0.000192158,0.000192158
70,85.4436,1.13281,3.45968,0.00841,0.9175,0.54915,0.80496,0.53998,1.00161,2.04117,0.00861,0.000186337,0.000186337,0.000186337
71,86.7342,1.04526,3.28616,0.00832,0.9175,0.54915,0.80496,0.53998,1.00161,2.04117,0.00861,0.000180516,0.000180516,0.000180516
72,87.9441,1.12795,3.04216,0.00834,0.88126,0.55385,0.82675,0.55426,0.98332,1.97853,0.0086,0.000174695,0.000174695,0.000174695
73,89.0597,1.16098,3.41151,0.00834,0.88126,0.55385,0.82675,0.55426,0.98332,1.97853,0.0086,0.000168874,0.000168874,0.000168874
74,90.2685,1.07846,3.42391,0.00857,0.88126,0.55385,0.82675,0.55426,0.98332,1.97853,0.0086,0.000163052,0.000163052,0.000163052
75,91.5079,1.03946,2.4922,0.00625,0.88126,0.55385,0.82675,0.55426,0.98332,1.97853,0.0086,0.000157231,0.000157231,0.000157231
76,92.7771,0.97316,3.21515,0.00788,0.56043,0.74074,0.81385,0.52842,1.03702,1.9476,0.00901,0.00015141,0.00015141,0.00015141
77,94.1856,1.08036,2.96007,0.008,0.56043,0.74074,0.81385,0.52842,1.03702,1.9476,0.00901,0.000145589,0.000145589,0.000145589
78,95.2645,0.96068,2.98498,0.00706,0.56043,0.74074,0.81385,0.52842,1.03702,1.9476,0.00901,0.000139768,0.000139768,0.000139768
79,96.4893,0.96278,3.40821,0.00694,0.56345,0.74074,0.81165,0.54031,1.05546,1.90361,0.00948,0.000133946,0.000133946,0.000133946
80,97.6043,1.04042,3.05535,0.00733,0.56345,0.74074,0.81165,0.54031,1.05546,1.90361,0.00948,0.000128125,0.000128125,0.000128125
81,98.6832,0.87016,3.52759,0.00604,0.56345,0.74074,0.81165,0.54031,1.05546,1.90361,0.00948,0.000122304,0.000122304,0.000122304
82,99.8001,1.01038,2.68065,0.00645,0.57707,0.74074,0.79359,0.5371,1.02849,1.88696,0.00926,0.000116483,0.000116483,0.000116483
83,101.13,0.86507,2.5747,0.00571,0.57707,0.74074,0.79359,0.5371,1.02849,1.88696,0.00926,0.000110662,0.000110662,0.000110662
84,102.47,0.98187,2.87461,0.00682,0.57707,0.74074,0.79359,0.5371,1.02849,1.88696,0.00926,0.00010484,0.00010484,0.00010484
85,103.785,0.8653,2.70716,0.00605,0.6323,0.74074,0.80219,0.5451,1.0114,1.86962,0.00911,9.90192e-05,9.90192e-05,9.90192e-05
86,105.017,0.99415,3.09334,0.00713,0.6323,0.74074,0.80219,0.5451,1.0114,1.86962,0.00911,9.3198e-05,9.3198e-05,9.3198e-05
87,106.165,0.89442,3.30163,0.00661,0.6323,0.74074,0.80219,0.5451,1.0114,1.86962,0.00911,8.73768e-05,8.73768e-05,8.73768e-05
88,107.453,0.95255,3.08114,0.00689,0.67978,0.62963,0.74542,0.52724,0.99717,1.80502,0.00882,8.15556e-05,8.15556e-05,8.15556e-05
89,108.646,1.06622,2.70843,0.00832,0.67978,0.62963,0.74542,0.52724,0.99717,1.80502,0.00882,7.57344e-05,7.57344e-05,7.57344e-05
90,109.7,1.07294,3.52069,0.00937,0.67978,0.62963,0.74542,0.52724,0.99717,1.80502,0.00882,6.99132e-05,6.99132e-05,6.99132e-05
91,111.353,0.96853,3.16941,0.00723,0.67978,0.62963,0.74542,0.52724,0.99717,1.80502,0.00882,6.4092e-05,6.4092e-05,6.4092e-05
92,112.825,0.95687,3.12535,0.00673,0.7634,0.61709,0.79657,0.54282,1.01179,1.8435,0.00886,5.82708e-05,5.82708e-05,5.82708e-05
93,113.962,0.85941,3.07118,0.00697,0.7634,0.61709,0.79657,0.54282,1.01179,1.8435,0.00886,5.24496e-05,5.24496e-05,5.24496e-05
94,115.365,0.85039,3.37212,0.00663,0.7634,0.61709,0.79657,0.54282,1.01179,1.8435,0.00886,4.66284e-05,4.66284e-05,4.66284e-05
95,116.496,0.8838,3.04568,0.00793,0.79569,0.59824,0.83739,0.57107,1.03176,1.82762,0.00896,4.08072e-05,4.08072e-05,4.08072e-05
96,117.679,1.00936,3.14474,0.00802,0.79569,0.59824,0.83739,0.57107,1.03176,1.82762,0.00896,3.4986e-05,3.4986e-05,3.4986e-05
97,118.786,0.96644,3.07019,0.00736,0.79569,0.59824,0.83739,0.57107,1.03176,1.82762,0.00896,2.91648e-05,2.91648e-05,2.91648e-05
98,120.016,0.79368,3.25849,0.00689,0.82196,0.59338,0.7753,0.54873,1.00918,1.90915,0.00877,2.33436e-05,2.33436e-05,2.33436e-05
99,121.125,0.93176,3.04051,0.00703,0.82196,0.59338,0.7753,0.54873,1.00918,1.90915,0.00877,1.75224e-05,1.75224e-05,1.75224e-05
100,122.288,0.86372,3.13581,0.00698,0.82196,0.59338,0.7753,0.54873,1.00918,1.90915,0.00877,1.17012e-05,1.17012e-05,1.17012e-05
