epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
41,28.3954,1.11062,4.55304,0.00773,0.72272,0.39683,0.48574,0.31259,1.17483,2.78531,0.01129,0.00054143,0.00054143,0.00054143
42,28.8995,1.21375,4.46896,0.00847,0.72272,0.39683,0.48574,0.31259,1.17483,2.78531,0.01129,0.000540266,0.000540266,0.000540266
43,29.3825,1.17626,4.45448,0.00779,0.72272,0.39683,0.48574,0.31259,1.17483,2.78531,0.01129,0.000539102,0.000539102,0.000539102
44,30.056,0.99261,4.4122,0.00733,0.6966,0.3464,0.46064,0.28597,1.32717,2.65448,0.01346,0.000537938,0.000537938,0.000537938
45,30.7466,1.13058,4.27488,0.00786,0.6966,0.3464,0.46064,0.28597,1.32717,2.65448,0.01346,0.000536773,0.000536773,0.000536773
46,31.2348,1.19831,4.55103,0.00827,0.6966,0.3464,0.46064,0.28597,1.32717,2.65448,0.01346,0.000535609,0.000535609,0.000535609
47,31.9516,1.18468,4.9203,0.0089,0.72021,0.42616,0.46694,0.28507,1.35707,2.67894,0.01345,0.000534445,0.000534445,0.000534445
48,32.5408,1.03743,4.08563,0.00663,0.72021,0.42616,0.46694,0.28507,1.35707,2.67894,0.01345,0.000533281,0.000533281,0.000533281
49,33.2658,1.06681,4.05302,0.00771,0.71962,0.41906,0.47364,0.29664,1.43881,2.69652,0.01493,0.000532116,0.000532116,0.000532116
50,33.8421,1.02219,3.83922,0.00709,0.71962,0.41906,0.47364,0.29664,1.43881,2.69652,0.01493,0.000530952,0.000530952,0.000530952
51,34.467,0.99444,4.49455,0.00803,0.71962,0.41906,0.47364,0.29664,1.43881,2.69652,0.01493,0.000529788,0.000529788,0.000529788
52,35.1407,1.03745,4.54056,0.00769,0.76515,0.39946,0.54951,0.33868,1.40724,2.72164,0.01484,0.000528624,0.000528624,0.000528624
53,35.8123,0.9609,3.8094,0.00711,0.76515,0.39946,0.54951,0.33868,1.40724,2.72164,0.01484,0.00052746,0.00052746,0.00052746
54,36.3467,1.15531,4.68719,0.00938,0.76515,0.39946,0.54951,0.33868,1.40724,2.72164,0.01484,0.000526295,0.000526295,0.000526295
55,36.8948,1.08799,3.96881,0.0075,0.72793,0.37302,0.53088,0.33681,1.24074,2.80615,0.01219,0.000525131,0.000525131,0.000525131
56,37.5028,1.07868,3.83525,0.00748,0.72793,0.37302,0.53088,0.33681,1.24074,2.80615,0.01219,0.000523967,0.000523967,0.000523967
57,38.0901,0.98827,4.52013,0.00812,0.6507,0.38889,0.54342,0.37001,1.15883,2.75774,0.01089,0.000522803,0.000522803,0.000522803
58,38.6351,0.94828,3.57281,0.00621,0.6507,0.38889,0.54342,0.37001,1.15883,2.75774,0.01089,0.000521638,0.000521638,0.000521638
59,39.2874,1.12087,4.35487,0.00726,0.6507,0.38889,0.54342,0.37001,1.15883,2.75774,0.01089,0.000520474,0.000520474,0.000520474
60,39.9546,1.0378,4.33851,0.00802,0.58105,0.4636,0.55312,0.40209,1.02052,2.8923,0.00907,0.00051931,0.00051931,0.00051931
61,40.524,0.94916,4.16518,0.00804,0.58105,0.4636,0.55312,0.40209,1.02052,2.8923,0.00907,0.000518146,0.000518146,0.000518146
62,41.1568,0.97451,3.76203,0.00633,0.58105,0.4636,0.55312,0.40209,1.02052,2.8923,0.00907,0.000516981,0.000516981,0.000516981
